transaction_id,user_id,transaction_date,package,amount_usd,credits_purchased
9608,9823,2026-01-30,Mini,4.99,50
9609,12684,2026-05-28,Popular,24.99,300
9610,797,2026-03-05,Studio,499.99,10000
9611,11302,2026-05-23,Pro,99.99,1600
9612,1148,2026-03-16,Popular,24.99,300
9613,8114,2026-06-22,Starter,9.99,110
9614,14024,2026-07-29,Studio,499.99,10000
9615,14117,2026-04-10,Creator,49.99,700
9616,14373,2026-03-11,Starter,9.99,110
9617,244,2026-04-24,Pro,99.99,1600
9618,4571,2026-03-05,Pro,99.99,1600
9619,10282,2026-02-16,Pro,99.99,1600
9620,4245,2026-03-23,Creator,49.99,700
9621,13566,2026-06-15,Max,199.99,3500
9622,1717,2026-06-25,Creator,49.99,700
9623,349,2026-07-17,Starter,9.99,110
9624,11988,2026-05-04,Popular,24.99,300
9625,7531,2026-04-30,Creator,49.99,700
9626,14979,2026-01-06,Starter,9.99,110
9627,13645,2026-05-01,Max,199.99,3500
9628,9168,2026-06-17,Creator,49.99,700
9629,14527,2026-08-01,Creator,49.99,700
9630,11789,2026-01-09,Starter,9.99,110
9631,14806,2026-02-21,Pro,99.99,1600
9632,10084,2026-02-19,Popular,24.99,300
9633,5014,2026-05-21,Popular,24.99,300
9634,13781,2026-05-19,Creator,49.99,700
9635,5133,2026-02-01,Mini,4.99,50
9636,12017,2026-05-11,Mini,4.99,50
9637,13860,2026-05-10,Mini,4.99,50
9638,9015,2026-03-17,Max,199.99,3500
9639,1321,2026-02-21,Mini,4.99,50
9640,3525,2026-08-17,Pro,99.99,1600
9641,8644,2026-03-05,Popular,24.99,300
9642,4337,2026-03-03,Max,199.99,3500
9643,6056,2026-01-03,Creator,49.99,700
9644,424,2026-03-20,Pro,99.99,1600
9645,3732,2026-07-03,Creator,49.99,700
9646,5097,2026-05-29,Creator,49.99,700
9647,6597,2026-07-31,Creator,49.99,700
9648,5514,2026-07-22,Starter,9.99,110
9649,5661,2026-07-28,Popular,24.99,300
9650,3932,2026-04-02,Creator,49.99,700
9651,4939,2026-01-20,Starter,9.99,110
9652,3545,2026-05-09,Starter,9.99,110
9653,7505,2026-04-03,Starter,9.99,110
9654,11327,2026-06-01,Max,199.99,3500
9655,8676,2026-05-15,Starter,9.99,110
9656,135,2026-06-19,Popular,24.99,300
9657,13557,2026-02-25,Creator,49.99,700
9658,2245,2026-01-19,Mini,4.99,50
9659,168,2026-02-15,Popular,24.99,300
9660,13772,2026-03-22,Popular,24.99,300
9661,4710,2026-06-05,Starter,9.99,110
9662,12933,2026-05-08,Creator,49.99,700
9663,12830,2026-02-12,Starter,9.99,110
9664,2372,2026-08-17,Starter,9.99,110
9665,9272,2026-07-20,Max,199.99,3500
9666,2590,2026-05-25,Starter,9.99,110
9667,1316,2026-01-18,Mini,4.99,50
9668,14913,2026-03-03,Creator,49.99,700
9669,4988,2026-02-22,Pro,99.99,1600
9670,330,2026-06-28,Pro,99.99,1600
9671,7530,2026-02-20,Creator,49.99,700
9672,2604,2026-06-23,Starter,9.99,110
9673,7773,2026-06-27,Studio,499.99,10000
9674,3071,2026-08-29,Popular,24.99,300
9675,8425,2026-04-05,Popular,24.99,300
9676,10038,2026-04-23,Max,199.99,3500
9677,4660,2026-02-02,Starter,9.99,110
9678,13709,2026-04-11,Starter,9.99,110
9679,995,2026-04-10,Max,199.99,3500
9680,1990,2026-08-01,Mini,4.99,50
9681,3552,2026-06-04,Creator,49.99,700
9682,11229,2026-02-23,Starter,9.99,110
9683,13738,2026-07-22,Pro,99.99,1600
9684,11801,2026-08-24,Popular,24.99,300
9685,1378,2026-06-23,Popular,24.99,300
9686,960,2026-05-01,Starter,9.99,110
9687,7742,2026-02-17,Starter,9.99,110
9688,4897,2026-03-25,Max,199.99,3500
9689,9076,2026-06-29,Pro,99.99,1600
9690,14787,2026-02-07,Studio,499.99,10000
9691,9938,2026-01-27,Creator,49.99,700
9692,4805,2026-01-23,Creator,49.99,700
9693,9202,2026-01-03,Creator,49.99,700
9694,11210,2026-02-03,Starter,9.99,110
9695,11699,2026-05-22,Starter,9.99,110
9696,9123,2026-04-30,Popular,24.99,300
9697,5244,2026-01-25,Starter,9.99,110
9698,11234,2026-05-17,Creator,49.99,700
9699,1197,2026-05-31,Starter,9.99,110
9700,6926,2026-07-28,Pro,99.99,1600
9701,13831,2026-08-26,Starter,9.99,110
9702,12283,2026-03-27,Popular,24.99,300
9703,7663,2026-08-08,Creator,49.99,700
9704,9397,2026-08-14,Creator,49.99,700
9705,10549,2026-05-21,Creator,49.99,700
9706,10506,2026-02-14,Pro,99.99,1600
9707,4402,2026-02-08,Creator,49.99,700
9708,4421,2026-06-01,Popular,24.99,300
9709,4678,2026-02-20,Creator,49.99,700
9710,4236,2026-06-03,Creator,49.99,700
9711,11838,2026-01-29,Starter,9.99,110
9712,6441,2026-04-18,Max,199.99,3500
9713,12968,2026-08-18,Starter,9.99,110
9714,4705,2026-08-28,Creator,49.99,700
9715,12652,2026-05-30,Pro,99.99,1600
9716,9035,2026-06-17,Popular,24.99,300
9717,12642,2026-01-23,Mini,4.99,50
9718,7630,2026-06-19,Creator,49.99,700
9719,96,2026-02-03,Popular,24.99,300
9720,1766,2026-05-01,Starter,9.99,110
9721,5165,2026-03-10,Starter,9.99,110
9722,12535,2026-08-19,Starter,9.99,110
9723,3283,2026-02-17,Pro,99.99,1600
9724,5541,2026-05-18,Max,199.99,3500
9725,1344,2026-08-15,Pro,99.99,1600
9726,4455,2026-01-21,Starter,9.99,110
9727,8573,2026-04-21,Max,199.99,3500
9728,1396,2026-08-16,Starter,9.99,110
9729,5650,2026-01-04,Max,199.99,3500
9730,167,2026-04-06,Popular,24.99,300
9731,1186,2026-05-07,Starter,9.99,110
9732,5066,2026-04-04,Max,199.99,3500
9733,9693,2026-04-24,Pro,99.99,1600
9734,12417,2026-01-23,Popular,24.99,300
9735,11079,2026-02-02,Studio,499.99,10000
9736,12593,2026-05-01,Creator,49.99,700
9737,5093,2026-01-08,Popular,24.99,300
9738,4253,2026-08-01,Creator,49.99,700
9739,2601,2026-02-28,Creator,49.99,700
9740,6957,2026-01-31,Studio,499.99,10000
9741,7838,2026-04-27,Popular,24.99,300
9742,13363,2026-01-04,Starter,9.99,110
9743,6753,2026-03-31,Creator,49.99,700
9744,4295,2026-04-07,Popular,24.99,300
9745,10680,2026-05-14,Starter,9.99,110
9746,7802,2026-05-28,Popular,24.99,300
9747,4821,2026-06-20,Starter,9.99,110
9748,1456,2026-03-25,Max,199.99,3500
9749,12300,2026-01-01,Creator,49.99,700
9750,5973,2026-02-16,Creator,49.99,700
9751,10488,2026-05-13,Popular,24.99,300
9752,5965,2026-02-05,Creator,49.99,700
9753,528,2026-04-07,Starter,9.99,110
9754,1502,2026-07-17,Creator,49.99,700
9755,4085,2026-03-30,Starter,9.99,110
9756,10427,2026-03-12,Starter,9.99,110
9757,421,2026-03-29,Mini,4.99,50
9758,1399,2026-05-28,Pro,99.99,1600
9759,8705,2026-05-30,Starter,9.99,110
9760,1822,2026-07-14,Pro,99.99,1600
9761,13444,2026-07-10,Mini,4.99,50
9762,817,2026-03-10,Starter,9.99,110
9763,4706,2026-01-15,Creator,49.99,700
9764,10945,2026-07-04,Starter,9.99,110
9765,8176,2026-07-05,Creator,49.99,700
9766,8629,2026-08-10,Popular,24.99,300
9767,9515,2026-02-17,Pro,99.99,1600
9768,12755,2026-07-22,Creator,49.99,700
9769,12979,2026-02-28,Popular,24.99,300
9770,14205,2026-02-02,Starter,9.99,110
9771,10202,2026-03-26,Starter,9.99,110
9772,1595,2026-05-03,Max,199.99,3500
9773,9627,2026-08-21,Popular,24.99,300
9774,6512,2026-05-26,Starter,9.99,110
9775,4245,2026-07-09,Popular,24.99,300
9776,7530,2026-07-06,Starter,9.99,110
9777,5135,2026-01-29,Creator,49.99,700
9778,299,2026-07-29,Max,199.99,3500
9779,13606,2026-06-20,Starter,9.99,110
9780,888,2026-06-05,Creator,49.99,700
9781,2946,2026-05-17,Pro,99.99,1600
9782,5531,2026-01-23,Popular,24.99,300
9783,7990,2026-07-03,Creator,49.99,700
9784,11988,2026-08-19,Starter,9.99,110
9785,6940,2026-07-24,Mini,4.99,50
9786,5653,2026-04-11,Mini,4.99,50
9787,551,2026-07-28,Mini,4.99,50
9788,8260,2026-04-10,Popular,24.99,300
9789,3225,2026-01-14,Pro,99.99,1600
9790,13571,2026-08-14,Creator,49.99,700
9791,8743,2026-08-04,Max,199.99,3500
9792,10344,2026-06-26,Mini,4.99,50
9793,896,2026-02-25,Popular,24.99,300
9794,6422,2026-01-26,Popular,24.99,300
9795,12889,2026-07-25,Pro,99.99,1600
9796,4038,2026-07-15,Popular,24.99,300
9797,12909,2026-06-06,Mini,4.99,50
9798,14558,2026-01-19,Starter,9.99,110
9799,12041,2026-07-15,Popular,24.99,300
9800,7619,2026-02-01,Popular,24.99,300
9801,626,2026-07-14,Starter,9.99,110
9802,4176,2026-07-16,Max,199.99,3500
9803,12249,2026-06-12,Studio,499.99,10000
9804,7080,2026-05-08,Mini,4.99,50
9805,3461,2026-03-05,Starter,9.99,110
9806,12972,2026-07-15,Max,199.99,3500
9807,8812,2026-04-20,Studio,499.99,10000
9808,754,2026-01-20,Starter,9.99,110
9809,3857,2026-08-19,Mini,4.99,50
9810,2599,2026-03-30,Popular,24.99,300
9811,9045,2026-04-10,Popular,24.99,300
9812,13346,2026-07-23,Starter,9.99,110
9813,7899,2026-02-05,Max,199.99,3500
9814,7042,2026-04-02,Pro,99.99,1600
9815,13751,2026-01-11,Max,199.99,3500
9816,5151,2026-05-06,Creator,49.99,700
9817,9009,2026-06-21,Mini,4.99,50
9818,9452,2026-04-05,Starter,9.99,110
9819,3766,2026-07-12,Creator,49.99,700
9820,2507,2026-04-26,Creator,49.99,700
9821,13506,2026-03-13,Starter,9.99,110
9822,10742,2026-03-24,Creator,49.99,700
9823,14282,2026-03-23,Pro,99.99,1600
9824,1141,2026-05-03,Creator,49.99,700
9825,8344,2026-03-29,Starter,9.99,110
9826,9835,2026-08-23,Mini,4.99,50
9827,11728,2026-03-13,Creator,49.99,700
9828,4582,2026-03-06,Starter,9.99,110
9829,10139,2026-03-08,Max,199.99,3500
9830,14573,2026-03-18,Starter,9.99,110
9831,5529,2026-05-03,Pro,99.99,1600
9832,9569,2026-04-10,Popular,24.99,300
9833,5420,2026-05-19,Starter,9.99,110
9834,1049,2026-05-02,Pro,99.99,1600
9835,2148,2026-04-04,Starter,9.99,110
9836,11231,2026-08-27,Mini,4.99,50
9837,4821,2026-05-29,Starter,9.99,110
9838,14761,2026-07-23,Starter,9.99,110
9839,12536,2026-05-12,Pro,99.99,1600
9840,12925,2026-08-09,Starter,9.99,110
9841,4089,2026-07-16,Creator,49.99,700
9842,5582,2026-02-20,Mini,4.99,50
9843,11183,2026-06-21,Max,199.99,3500
9844,10371,2026-08-05,Popular,24.99,300
9845,3992,2026-01-28,Pro,99.99,1600
9846,2145,2026-04-05,Max,199.99,3500
9847,7860,2026-02-14,Starter,9.99,110
9848,1533,2026-06-16,Max,199.99,3500
9849,5103,2026-03-26,Popular,24.99,300
9850,5625,2026-02-18,Max,199.99,3500
9851,14200,2026-06-09,Starter,9.99,110
9852,6149,2026-01-15,Popular,24.99,300
9853,8818,2026-04-09,Popular,24.99,300
9854,11349,2026-03-18,Pro,99.99,1600
9855,10385,2026-03-20,Creator,49.99,700
9856,7118,2026-05-01,Starter,9.99,110
9857,9512,2026-07-08,Pro,99.99,1600
9858,5357,2026-02-01,Pro,99.99,1600
9859,2475,2026-07-03,Pro,99.99,1600
9860,5175,2026-06-29,Creator,49.99,700
9861,13578,2026-08-19,Starter,9.99,110
9862,213,2026-03-29,Starter,9.99,110
9863,9811,2026-05-28,Mini,4.99,50
9864,12988,2026-05-26,Popular,24.99,300
9865,6550,2026-08-29,Starter,9.99,110
9866,502,2026-04-24,Pro,99.99,1600
9867,358,2026-06-17,Creator,49.99,700
9868,2353,2026-04-24,Mini,4.99,50
9869,11271,2026-01-18,Starter,9.99,110
9870,3684,2026-08-26,Starter,9.99,110
9871,1943,2026-01-28,Mini,4.99,50
9872,12440,2026-01-14,Starter,9.99,110
9873,8001,2026-01-01,Creator,49.99,700
9874,14913,2026-02-22,Max,199.99,3500
9875,9238,2026-02-17,Starter,9.99,110
9876,4874,2026-02-02,Mini,4.99,50
9877,7632,2026-02-20,Popular,24.99,300
9878,11558,2026-06-20,Starter,9.99,110
9879,7366,2026-05-07,Popular,24.99,300
9880,1249,2026-05-25,Starter,9.99,110
9881,1487,2026-08-12,Mini,4.99,50
9882,5235,2026-05-16,Popular,24.99,300
9883,5554,2026-02-20,Max,199.99,3500
9884,8048,2026-05-26,Popular,24.99,300
9885,9821,2026-05-18,Pro,99.99,1600
9886,11516,2026-01-12,Starter,9.99,110
9887,8137,2026-03-28,Starter,9.99,110
9888,4032,2026-02-10,Creator,49.99,700
9889,11584,2026-08-24,Starter,9.99,110
9890,2180,2026-08-21,Studio,499.99,10000
9891,1647,2026-06-30,Mini,4.99,50
9892,6652,2026-01-12,Mini,4.99,50
9893,11991,2026-08-20,Starter,9.99,110
9894,12769,2026-06-26,Popular,24.99,300
9895,1897,2026-04-28,Creator,49.99,700
9896,12528,2026-03-02,Starter,9.99,110
9897,8401,2026-04-27,Mini,4.99,50
9898,11425,2026-01-19,Popular,24.99,300
9899,8995,2026-06-27,Starter,9.99,110
9900,11377,2026-08-30,Creator,49.99,700
9901,5873,2026-08-03,Max,199.99,3500
9902,3759,2026-04-03,Mini,4.99,50
9903,10697,2026-08-03,Pro,99.99,1600
9904,2398,2026-07-14,Popular,24.99,300
9905,2065,2026-03-15,Popular,24.99,300
9906,8358,2026-07-17,Mini,4.99,50
9907,3072,2026-06-14,Popular,24.99,300
9908,9083,2026-01-29,Starter,9.99,110
9909,6978,2026-05-02,Starter,9.99,110
9910,859,2026-02-03,Creator,49.99,700
9911,7033,2026-04-16,Pro,99.99,1600
9912,5441,2026-08-06,Max,199.99,3500
9913,4597,2026-05-06,Popular,24.99,300
9914,13228,2026-01-14,Starter,9.99,110
9915,10272,2026-02-19,Starter,9.99,110
9916,9225,2026-03-17,Starter,9.99,110
9917,1081,2026-04-10,Creator,49.99,700
9918,9761,2026-04-03,Starter,9.99,110
9919,8564,2026-07-07,Pro,99.99,1600
9920,10631,2026-01-31,Starter,9.99,110
9921,3592,2026-08-06,Starter,9.99,110
9922,14751,2026-04-12,Popular,24.99,300
9923,75,2026-08-07,Pro,99.99,1600
9924,13821,2026-01-05,Creator,49.99,700
9925,13722,2026-07-26,Mini,4.99,50
9926,1734,2026-08-23,Starter,9.99,110
9927,12586,2026-08-15,Pro,99.99,1600
9928,9418,2026-03-21,Pro,99.99,1600
9929,1382,2026-03-06,Starter,9.99,110
9930,7289,2026-06-18,Starter,9.99,110
9931,10198,2026-03-02,Studio,499.99,10000
9932,9833,2026-02-18,Creator,49.99,700
9933,13118,2026-05-23,Starter,9.99,110
9934,1230,2026-04-05,Studio,499.99,10000
9935,7327,2026-02-15,Mini,4.99,50
9936,14333,2026-03-21,Popular,24.99,300
9937,13899,2026-04-23,Starter,9.99,110
9938,576,2026-08-05,Starter,9.99,110
9939,4143,2026-08-09,Max,199.99,3500
9940,1243,2026-07-31,Starter,9.99,110
9941,1140,2026-06-23,Starter,9.99,110
9942,5271,2026-03-31,Max,199.99,3500
9943,3831,2026-05-17,Creator,49.99,700
9944,11054,2026-03-07,Mini,4.99,50
9945,14460,2026-06-15,Popular,24.99,300
9946,14957,2026-06-25,Popular,24.99,300
9947,6100,2026-01-21,Starter,9.99,110
9948,12529,2026-02-02,Popular,24.99,300
9949,2908,2026-03-18,Starter,9.99,110
9950,5566,2026-06-07,Creator,49.99,700
9951,6114,2026-07-30,Popular,24.99,300
9952,8118,2026-08-30,Starter,9.99,110
9953,12535,2026-07-15,Pro,99.99,1600
9954,10328,2026-02-24,Starter,9.99,110
9955,13233,2026-07-24,Popular,24.99,300
9956,6867,2026-07-18,Max,199.99,3500
9957,10667,2026-02-08,Popular,24.99,300
9958,6232,2026-07-07,Mini,4.99,50
9959,10614,2026-03-11,Creator,49.99,700
9960,5658,2026-08-12,Starter,9.99,110
9961,462,2026-08-28,Starter,9.99,110
9962,13232,2026-06-30,Creator,49.99,700
9963,7196,2026-02-21,Mini,4.99,50
9964,10181,2026-07-03,Starter,9.99,110
9965,2305,2026-06-14,Starter,9.99,110
9966,790,2026-04-18,Studio,499.99,10000
9967,5013,2026-07-01,Pro,99.99,1600
9968,8726,2026-02-28,Creator,49.99,700
9969,281,2026-07-11,Popular,24.99,300
9970,8195,2026-05-25,Starter,9.99,110
9971,2069,2026-06-18,Popular,24.99,300
9972,5952,2026-02-12,Starter,9.99,110
9973,13624,2026-08-17,Creator,49.99,700
9974,6642,2026-07-11,Starter,9.99,110
9975,4216,2026-07-03,Popular,24.99,300
9976,9302,2026-06-18,Studio,499.99,10000
9977,11666,2026-03-12,Mini,4.99,50
9978,14765,2026-03-15,Studio,499.99,10000
9979,11700,2026-04-05,Popular,24.99,300
9980,14676,2026-01-05,Starter,9.99,110
9981,3934,2026-02-06,Popular,24.99,300
9982,9321,2026-01-28,Popular,24.99,300
9983,7045,2026-07-03,Creator,49.99,700
9984,6853,2026-07-05,Creator,49.99,700
9985,13527,2026-06-22,Mini,4.99,50
9986,5540,2026-03-10,Popular,24.99,300
9987,2892,2026-01-12,Creator,49.99,700
9988,8104,2026-05-26,Starter,9.99,110
9989,4950,2026-03-02,Starter,9.99,110
9990,4684,2026-04-01,Creator,49.99,700
9991,6273,2026-07-20,Starter,9.99,110
9992,8507,2026-06-08,Popular,24.99,300
9993,12744,2026-01-17,Max,199.99,3500
9994,907,2026-04-11,Popular,24.99,300
9995,1834,2026-07-14,Starter,9.99,110
9996,11569,2026-03-04,Starter,9.99,110
9997,3368,2026-02-04,Starter,9.99,110
9998,4752,2026-07-15,Creator,49.99,700
9999,7834,2026-08-27,Creator,49.99,700
10000,4425,2026-08-22,Mini,4.99,50
10001,10320,2026-07-22,Studio,499.99,10000
10002,8855,2026-05-02,Mini,4.99,50
10003,14827,2026-08-30,Creator,49.99,700
10004,8625,2026-08-09,Starter,9.99,110
10005,10,2026-05-03,Mini,4.99,50
10006,14811,2026-01-05,Mini,4.99,50
10007,1482,2026-08-16,Studio,499.99,10000
10008,2462,2026-01-19,Starter,9.99,110
10009,2162,2026-01-15,Starter,9.99,110
10010,10984,2026-05-09,Starter,9.99,110
10011,6252,2026-03-15,Creator,49.99,700
10012,9526,2026-05-04,Creator,49.99,700
10013,14494,2026-08-16,Mini,4.99,50
10014,731,2026-08-16,Starter,9.99,110
10015,591,2026-01-09,Studio,499.99,10000
10016,3738,2026-01-14,Popular,24.99,300
10017,9471,2026-07-12,Starter,9.99,110
10018,4613,2026-08-29,Starter,9.99,110
10019,747,2026-02-07,Creator,49.99,700
10020,11604,2026-04-04,Pro,99.99,1600
10021,12500,2026-02-18,Starter,9.99,110
10022,4964,2026-07-11,Starter,9.99,110
10023,9219,2026-03-18,Creator,49.99,700
10024,2613,2026-01-22,Popular,24.99,300
10025,12613,2026-02-16,Popular,24.99,300
10026,12528,2026-07-10,Mini,4.99,50
10027,1847,2026-03-26,Popular,24.99,300
10028,11780,2026-07-07,Popular,24.99,300
10029,6881,2026-03-31,Starter,9.99,110
10030,10275,2026-01-21,Mini,4.99,50
10031,1499,2026-03-27,Mini,4.99,50
10032,14273,2026-03-26,Creator,49.99,700
10033,12833,2026-05-22,Starter,9.99,110
10034,14644,2026-08-04,Max,199.99,3500
10035,6127,2026-08-24,Creator,49.99,700
10036,12015,2026-07-06,Creator,49.99,700
10037,11862,2026-08-02,Pro,99.99,1600
10038,12509,2026-04-02,Starter,9.99,110
10039,7675,2026-01-13,Mini,4.99,50
10040,7408,2026-02-27,Creator,49.99,700
10041,9981,2026-08-27,Starter,9.99,110
10042,5763,2026-07-25,Pro,99.99,1600
10043,8631,2026-06-23,Creator,49.99,700
10044,5490,2026-01-22,Starter,9.99,110
10045,10777,2026-06-27,Creator,49.99,700
10046,14702,2026-01-05,Starter,9.99,110
10047,4017,2026-04-23,Studio,499.99,10000
10048,331,2026-05-16,Pro,99.99,1600
10049,950,2026-03-19,Pro,99.99,1600
10050,12384,2026-04-25,Starter,9.99,110
10051,9832,2026-08-11,Popular,24.99,300
10052,11694,2026-01-13,Creator,49.99,700
10053,5501,2026-03-16,Popular,24.99,300
10054,8073,2026-06-01,Creator,49.99,700
10055,14710,2026-03-20,Max,199.99,3500
10056,1354,2026-06-10,Starter,9.99,110
10057,10444,2026-01-24,Starter,9.99,110
10058,882,2026-07-03,Max,199.99,3500
10059,46,2026-06-01,Popular,24.99,300
10060,11892,2026-03-07,Mini,4.99,50
10061,9606,2026-08-05,Starter,9.99,110
10062,256,2026-03-25,Creator,49.99,700
10063,14510,2026-02-11,Mini,4.99,50
10064,389,2026-03-01,Popular,24.99,300
10065,13138,2026-06-20,Creator,49.99,700
10066,1803,2026-07-05,Popular,24.99,300
10067,8884,2026-01-29,Creator,49.99,700
10068,13568,2026-05-20,Studio,499.99,10000
10069,3149,2026-04-16,Mini,4.99,50
10070,13931,2026-07-21,Popular,24.99,300
10071,1767,2026-07-17,Popular,24.99,300
10072,8169,2026-07-13,Popular,24.99,300
10073,146,2026-02-04,Creator,49.99,700
10074,14635,2026-07-14,Mini,4.99,50
10075,9100,2026-05-24,Creator,49.99,700
10076,13872,2026-07-04,Starter,9.99,110
10077,13225,2026-02-12,Max,199.99,3500
10078,1521,2026-04-12,Mini,4.99,50
10079,10225,2026-07-21,Starter,9.99,110
10080,6819,2026-03-20,Popular,24.99,300
10081,14373,2026-05-20,Max,199.99,3500
10082,10775,2026-03-11,Studio,499.99,10000
10083,4146,2026-04-07,Pro,99.99,1600
10084,59,2026-07-07,Pro,99.99,1600
10085,12249,2026-01-26,Popular,24.99,300
10086,8805,2026-08-01,Starter,9.99,110
10087,673,2026-01-04,Mini,4.99,50
10088,12824,2026-04-04,Creator,49.99,700
10089,3311,2026-01-14,Studio,499.99,10000
10090,1446,2026-05-27,Popular,24.99,300
10091,4206,2026-03-12,Starter,9.99,110
10092,14599,2026-01-01,Popular,24.99,300
10093,3619,2026-06-21,Creator,49.99,700
10094,12163,2026-08-08,Mini,4.99,50
10095,411,2026-01-31,Pro,99.99,1600
10096,13817,2026-08-15,Starter,9.99,110
10097,9684,2026-05-01,Starter,9.99,110
10098,14266,2026-08-16,Pro,99.99,1600
10099,10657,2026-07-03,Starter,9.99,110
10100,8330,2026-02-08,Pro,99.99,1600
10101,12407,2026-08-16,Pro,99.99,1600
10102,3114,2026-04-13,Popular,24.99,300
10103,10105,2026-03-05,Creator,49.99,700
10104,418,2026-05-05,Creator,49.99,700
10105,11306,2026-08-06,Pro,99.99,1600
10106,2110,2026-04-01,Starter,9.99,110
10107,14083,2026-05-24,Popular,24.99,300
10108,12084,2026-03-18,Starter,9.99,110
10109,1974,2026-04-22,Popular,24.99,300
10110,13542,2026-01-24,Starter,9.99,110
10111,11123,2026-07-08,Creator,49.99,700
10112,3210,2026-04-21,Creator,49.99,700
10113,11546,2026-06-23,Pro,99.99,1600
10114,7741,2026-08-29,Starter,9.99,110
10115,8086,2026-04-23,Studio,499.99,10000
10116,11637,2026-04-25,Pro,99.99,1600
10117,3946,2026-04-08,Popular,24.99,300
10118,4611,2026-01-31,Max,199.99,3500
10119,1470,2026-06-04,Starter,9.99,110
10120,5038,2026-05-13,Creator,49.99,700
10121,12530,2026-07-25,Creator,49.99,700
10122,7190,2026-02-28,Starter,9.99,110
10123,4117,2026-08-30,Mini,4.99,50
10124,10599,2026-03-09,Creator,49.99,700
10125,2066,2026-04-13,Creator,49.99,700
10126,7675,2026-01-19,Max,199.99,3500
10127,5687,2026-06-26,Popular,24.99,300
10128,11393,2026-04-05,Creator,49.99,700
10129,2239,2026-04-06,Starter,9.99,110
10130,13670,2026-04-17,Popular,24.99,300
10131,6747,2026-07-26,Starter,9.99,110
10132,14806,2026-06-13,Creator,49.99,700
10133,14229,2026-03-16,Starter,9.99,110
10134,11047,2026-07-05,Creator,49.99,700
10135,7676,2026-08-10,Creator,49.99,700
10136,5363,2026-07-09,Starter,9.99,110
10137,10515,2026-07-22,Mini,4.99,50
10138,6226,2026-05-06,Creator,49.99,700
10139,13524,2026-04-30,Starter,9.99,110
10140,14500,2026-03-31,Popular,24.99,300
10141,11446,2026-07-21,Pro,99.99,1600
10142,10332,2026-08-26,Pro,99.99,1600
10143,332,2026-08-27,Pro,99.99,1600
10144,7428,2026-01-05,Starter,9.99,110
10145,10287,2026-07-09,Starter,9.99,110
10146,6495,2026-04-05,Creator,49.99,700
10147,6753,2026-04-23,Creator,49.99,700
10148,8486,2026-02-03,Popular,24.99,300
10149,7824,2026-03-17,Popular,24.99,300
10150,10743,2026-03-19,Creator,49.99,700
10151,7309,2026-06-17,Max,199.99,3500
10152,6275,2026-01-04,Popular,24.99,300
10153,6236,2026-01-02,Max,199.99,3500
10154,14438,2026-02-26,Popular,24.99,300
10155,8864,2026-02-13,Starter,9.99,110
10156,7041,2026-03-29,Studio,499.99,10000
10157,10903,2026-01-07,Popular,24.99,300
10158,1094,2026-02-24,Starter,9.99,110
10159,6759,2026-05-06,Popular,24.99,300
10160,13137,2026-03-16,Popular,24.99,300
10161,11466,2026-02-09,Popular,24.99,300
10162,14422,2026-02-09,Popular,24.99,300
10163,14421,2026-05-05,Creator,49.99,700
10164,13011,2026-06-13,Starter,9.99,110
10165,12188,2026-07-12,Popular,24.99,300
10166,10738,2026-03-28,Starter,9.99,110
10167,10633,2026-01-18,Creator,49.99,700
10168,12396,2026-07-13,Popular,24.99,300
10169,10699,2026-06-18,Popular,24.99,300
10170,10846,2026-04-29,Creator,49.99,700
10171,13389,2026-05-10,Pro,99.99,1600
10172,4723,2026-04-28,Creator,49.99,700
10173,10079,2026-05-05,Popular,24.99,300
10174,10662,2026-03-28,Max,199.99,3500
10175,5418,2026-04-07,Popular,24.99,300
10176,1535,2026-05-12,Mini,4.99,50
10177,9532,2026-07-29,Popular,24.99,300
10178,3099,2026-01-30,Pro,99.99,1600
10179,12571,2026-08-26,Starter,9.99,110
10180,10551,2026-01-25,Max,199.99,3500
10181,10045,2026-08-01,Creator,49.99,700
10182,5339,2026-02-19,Creator,49.99,700
10183,14394,2026-08-05,Max,199.99,3500
10184,467,2026-08-14,Pro,99.99,1600
10185,2558,2026-03-07,Popular,24.99,300
10186,4039,2026-04-22,Starter,9.99,110
10187,5744,2026-01-28,Starter,9.99,110
10188,13718,2026-06-23,Mini,4.99,50
10189,2179,2026-05-02,Pro,99.99,1600
10190,4742,2026-03-11,Starter,9.99,110
10191,9753,2026-03-12,Mini,4.99,50
10192,4017,2026-03-23,Popular,24.99,300
10193,5668,2026-08-01,Popular,24.99,300
10194,12513,2026-01-09,Popular,24.99,300
10195,902,2026-04-06,Creator,49.99,700
10196,947,2026-01-01,Mini,4.99,50
10197,4159,2026-02-05,Popular,24.99,300
10198,2004,2026-08-25,Mini,4.99,50
10199,3661,2026-04-27,Studio,499.99,10000
10200,7300,2026-03-16,Mini,4.99,50
10201,14491,2026-06-14,Creator,49.99,700
10202,4622,2026-03-20,Starter,9.99,110
10203,12764,2026-07-01,Mini,4.99,50
10204,14556,2026-03-31,Mini,4.99,50
10205,10566,2026-01-05,Pro,99.99,1600
10206,895,2026-04-07,Pro,99.99,1600
10207,10872,2026-06-15,Creator,49.99,700
10208,12069,2026-08-30,Popular,24.99,300
10209,14972,2026-03-17,Popular,24.99,300
10210,11185,2026-02-01,Studio,499.99,10000
10211,8581,2026-03-23,Popular,24.99,300
10212,6746,2026-03-04,Popular,24.99,300
