reward_id,creator_id,content_id,reward_date,reward_type,credits_earned
9545,3207,35643,2026-04-03,Remix,10
9546,2352,59953,2026-03-31,Recreate,20
9547,2143,21260,2026-08-07,Recreate,10
9548,5317,2536,2026-08-17,Engagement Bonus,50
9549,2372,46004,2026-04-30,Recreate,20
9550,3729,38266,2026-01-06,Recreate,30
9551,3302,12242,2026-01-26,Recreate,5
9552,5189,5836,2026-02-10,Engagement Bonus,5
9553,8288,5206,2026-07-24,Remix,50
9554,7850,56379,2026-08-28,Recreate,30
9555,9738,26510,2026-02-02,Recreate,30
9556,6338,17892,2026-06-24,Engagement Bonus,30
9557,1399,35420,2026-04-04,Recreate,5
9558,2444,25462,2026-08-28,Recreate,30
9559,8665,21230,2026-08-27,Recreate,5
9560,8354,40297,2026-07-10,Remix,30
9561,3799,58546,2026-02-20,Recreate,50
9562,6840,47388,2026-05-14,Engagement Bonus,100
9563,3541,51607,2026-06-02,Remix,20
9564,8333,17192,2026-06-29,Recreate,10
9565,8266,43973,2026-05-15,Recreate,20
9566,8118,49043,2026-01-20,Recreate,20
9567,9645,32464,2026-02-25,Engagement Bonus,10
9568,6747,37133,2026-08-17,Remix,10
9569,7838,22791,2026-05-01,Recreate,10
9570,545,33215,2026-04-14,Recreate,10
9571,7056,32542,2026-01-24,Engagement Bonus,5
9572,134,34267,2026-07-19,Engagement Bonus,20
9573,8401,54183,2026-06-24,Engagement Bonus,30
9574,470,8965,2026-04-22,Recreate,20
9575,6342,14750,2026-07-26,Recreate,30
9576,1346,9538,2026-04-06,Recreate,5
9577,4937,4873,2026-07-09,Recreate,30
9578,480,36731,2026-01-07,Recreate,5
9579,8585,47424,2026-02-07,Remix,20
9580,7537,17019,2026-03-27,Recreate,30
9581,2451,25302,2026-03-31,Engagement Bonus,10
9582,1222,23620,2026-01-19,Remix,5
9583,3498,54901,2026-07-06,Recreate,5
9584,9781,33914,2026-07-28,Remix,10
9585,6718,52778,2026-05-05,Engagement Bonus,10
9586,9920,6932,2026-01-04,Engagement Bonus,50
9587,8081,9180,2026-05-17,Recreate,10
9588,655,36377,2026-01-06,Engagement Bonus,20
9589,7358,22666,2026-03-18,Recreate,10
9590,2428,37187,2026-04-18,Recreate,30
9591,5801,31908,2026-07-18,Remix,20
9592,5324,30184,2026-04-23,Recreate,50
9593,4786,42360,2026-08-09,Engagement Bonus,100
9594,5639,55033,2026-06-27,Remix,30
9595,5318,42428,2026-02-25,Recreate,5
9596,9973,14795,2026-02-20,Recreate,30
9597,7023,12385,2026-08-20,Recreate,10
9598,550,46408,2026-06-10,Recreate,50
9599,7877,55496,2026-01-09,Engagement Bonus,20
9600,1467,25204,2026-02-01,Remix,20
9601,4389,28882,2026-05-06,Recreate,100
9602,4809,30814,2026-01-04,Recreate,10
9603,520,58675,2026-02-14,Recreate,5
9604,2980,17428,2026-01-27,Engagement Bonus,20
9605,3422,10186,2026-08-07,Recreate,5
9606,4346,36804,2026-01-14,Recreate,5
9607,5152,58053,2026-03-02,Engagement Bonus,30
9608,2531,46570,2026-04-13,Engagement Bonus,30
9609,5402,43620,2026-03-06,Recreate,5
9610,9138,43916,2026-05-05,Recreate,30
9611,8466,8406,2026-01-21,Remix,20
9612,5781,24934,2026-02-08,Remix,20
9613,465,57087,2026-07-15,Remix,5
9614,3217,28960,2026-02-03,Recreate,5
9615,1581,53233,2026-03-05,Remix,5
9616,3483,55345,2026-08-09,Remix,50
9617,9390,7692,2026-01-06,Recreate,10
9618,4830,6494,2026-07-01,Remix,5
9619,8059,15884,2026-03-31,Remix,100
9620,2555,16138,2026-04-13,Recreate,10
9621,9840,31551,2026-01-01,Remix,10
9622,911,52186,2026-02-16,Recreate,20
9623,2337,22314,2026-04-09,Remix,20
9624,7100,15752,2026-08-02,Remix,20
9625,2676,59990,2026-06-15,Remix,10
9626,8122,25250,2026-03-24,Engagement Bonus,20
9627,532,54081,2026-04-17,Recreate,100
9628,6675,9440,2026-05-26,Recreate,5
9629,3080,54885,2026-07-28,Recreate,10
9630,6796,42206,2026-06-20,Remix,10
9631,8344,21606,2026-05-15,Recreate,5
9632,5777,2559,2026-04-26,Engagement Bonus,10
9633,8602,38124,2026-03-09,Recreate,10
9634,433,42944,2026-04-04,Recreate,5
9635,7,26889,2026-04-18,Engagement Bonus,5
9636,5145,17865,2026-06-07,Recreate,10
9637,3667,3007,2026-01-31,Recreate,10
9638,3788,39371,2026-07-11,Recreate,30
9639,7887,11419,2026-04-11,Engagement Bonus,5
9640,3353,24631,2026-08-19,Recreate,5
9641,9320,9076,2026-07-14,Recreate,20
9642,514,40467,2026-01-20,Recreate,10
9643,1027,39700,2026-06-09,Engagement Bonus,10
9644,1348,7446,2026-03-15,Recreate,10
9645,2410,25139,2026-06-04,Recreate,50
9646,9479,7470,2026-08-22,Recreate,10
9647,1687,712,2026-02-23,Recreate,5
9648,608,27553,2026-02-26,Recreate,5
9649,4340,10521,2026-02-19,Recreate,5
9650,6003,48007,2026-04-06,Remix,20
9651,5973,30520,2026-07-01,Engagement Bonus,10
9652,4465,38798,2026-04-13,Recreate,50
9653,7763,19429,2026-06-27,Recreate,30
9654,2941,48709,2026-04-18,Remix,20
9655,5660,15934,2026-01-23,Recreate,5
9656,3334,1835,2026-06-18,Recreate,50
9657,2984,46060,2026-07-16,Recreate,10
9658,6717,27638,2026-02-26,Engagement Bonus,50
9659,4272,11021,2026-02-17,Engagement Bonus,20
9660,4132,49282,2026-07-28,Remix,5
9661,9333,45093,2026-04-08,Recreate,20
9662,2607,18167,2026-08-29,Remix,5
9663,3240,7404,2026-07-28,Recreate,50
9664,9275,29827,2026-05-04,Remix,10
9665,4011,46219,2026-08-27,Recreate,50
9666,1538,52442,2026-04-10,Recreate,30
9667,5473,6969,2026-05-31,Remix,10
9668,7991,53201,2026-03-21,Recreate,20
9669,7873,29311,2026-06-12,Recreate,50
9670,4023,11948,2026-07-15,Recreate,100
9671,1313,3913,2026-01-04,Remix,20
9672,71,45581,2026-07-14,Recreate,20
9673,1525,20388,2026-06-13,Remix,20
9674,2627,19663,2026-03-28,Recreate,100
9675,4067,5414,2026-01-11,Recreate,50
9676,9661,29612,2026-07-13,Recreate,50
9677,8105,54362,2026-07-02,Remix,30
9678,5424,41274,2026-05-05,Remix,10
9679,2826,42312,2026-07-27,Remix,20
9680,4848,39760,2026-03-12,Recreate,10
9681,7361,57304,2026-05-21,Recreate,50
9682,4551,14800,2026-06-03,Remix,100
9683,3364,31939,2026-06-04,Recreate,20
9684,4239,38336,2026-04-18,Recreate,10
9685,9396,30237,2026-07-05,Recreate,5
9686,2945,27823,2026-08-07,Recreate,10
9687,2855,37747,2026-04-23,Recreate,5
9688,7482,18788,2026-08-09,Recreate,5
9689,814,54394,2026-04-13,Recreate,5
9690,6840,51345,2026-06-10,Recreate,50
9691,6354,16452,2026-04-20,Engagement Bonus,10
9692,4097,45813,2026-03-30,Recreate,10
9693,3475,36649,2026-07-12,Recreate,10
9694,1373,43093,2026-06-08,Recreate,50
9695,9623,17607,2026-08-20,Recreate,20
9696,101,45915,2026-02-20,Recreate,30
9697,437,37279,2026-08-03,Remix,30
9698,3180,4861,2026-07-28,Recreate,30
9699,3966,17043,2026-03-28,Recreate,5
9700,5300,52414,2026-05-26,Engagement Bonus,30
9701,3966,19217,2026-06-24,Remix,5
9702,6665,2161,2026-07-11,Remix,100
9703,9019,38356,2026-05-29,Remix,10
9704,4743,32211,2026-05-27,Recreate,100
9705,1856,25817,2026-07-02,Remix,100
9706,8587,21788,2026-06-29,Remix,20
9707,9942,28568,2026-02-07,Remix,20
9708,7557,50891,2026-02-17,Recreate,20
9709,3477,46870,2026-01-12,Recreate,30
9710,6765,29250,2026-04-09,Remix,10
9711,3329,9611,2026-03-09,Recreate,10
9712,7871,4528,2026-03-29,Recreate,20
9713,7839,16204,2026-05-14,Remix,10
9714,1729,51952,2026-02-23,Remix,10
9715,9573,58339,2026-07-15,Recreate,50
9716,9411,38766,2026-02-06,Recreate,30
9717,4434,45792,2026-02-25,Remix,30
9718,4960,1777,2026-02-05,Recreate,5
9719,2982,3542,2026-05-11,Recreate,10
9720,2409,5666,2026-02-04,Recreate,50
9721,1227,30327,2026-03-11,Recreate,30
9722,2473,2272,2026-03-05,Recreate,20
9723,5210,17434,2026-06-07,Remix,10
9724,3239,10866,2026-08-24,Recreate,20
9725,6817,45388,2026-03-12,Recreate,50
9726,6825,20688,2026-01-05,Recreate,10
9727,3619,54316,2026-03-02,Recreate,20
9728,6323,49685,2026-04-30,Recreate,20
9729,1916,15330,2026-06-17,Recreate,10
9730,3169,39212,2026-07-01,Remix,5
9731,9055,3135,2026-01-06,Engagement Bonus,20
9732,5499,43446,2026-03-22,Recreate,10
9733,220,40875,2026-07-09,Recreate,30
9734,861,3142,2026-02-02,Recreate,10
9735,8919,37863,2026-06-17,Recreate,20
9736,228,43408,2026-01-23,Recreate,30
9737,3241,18463,2026-01-18,Recreate,20
9738,398,46372,2026-01-03,Recreate,20
9739,1802,25486,2026-01-04,Engagement Bonus,20
9740,3407,29341,2026-08-02,Recreate,50
9741,6151,22029,2026-07-09,Recreate,30
9742,5796,6384,2026-04-14,Recreate,10
9743,5668,21176,2026-08-06,Recreate,30
9744,7350,49478,2026-07-25,Recreate,20
9745,4506,33749,2026-07-03,Recreate,50
9746,2069,56569,2026-07-28,Recreate,10
9747,5658,36427,2026-08-13,Engagement Bonus,10
9748,7268,5756,2026-07-10,Recreate,100
9749,31,9518,2026-08-25,Recreate,10
9750,2526,34913,2026-01-01,Recreate,10
9751,6353,31845,2026-06-07,Recreate,10
9752,3989,45322,2026-04-02,Remix,50
9753,572,30147,2026-08-09,Recreate,50
9754,9259,20592,2026-08-16,Recreate,100
9755,3353,34569,2026-02-23,Remix,10
9756,1181,50350,2026-02-02,Engagement Bonus,20
9757,3607,35254,2026-03-08,Engagement Bonus,5
9758,7643,6602,2026-01-10,Remix,10
9759,3262,59041,2026-05-10,Recreate,20
9760,4262,19745,2026-04-24,Remix,50
9761,4041,26428,2026-05-29,Recreate,20
9762,8301,14954,2026-06-12,Recreate,10
9763,8358,54330,2026-06-22,Recreate,5
9764,3434,52727,2026-01-14,Engagement Bonus,30
9765,839,3881,2026-01-12,Recreate,100
9766,3034,21920,2026-06-19,Recreate,10
9767,1272,23015,2026-03-01,Recreate,100
9768,7532,21994,2026-05-18,Engagement Bonus,30
9769,7661,34668,2026-08-11,Recreate,10
9770,6670,4985,2026-03-26,Recreate,100
9771,6460,13453,2026-06-16,Remix,5
9772,5380,39584,2026-07-30,Engagement Bonus,30
9773,425,13621,2026-01-04,Remix,50
9774,4017,14250,2026-07-03,Recreate,20
9775,6287,21842,2026-06-07,Remix,50
9776,6938,33021,2026-04-12,Recreate,5
9777,482,22927,2026-03-16,Remix,30
9778,6889,34852,2026-03-14,Recreate,30
9779,1997,58498,2026-01-27,Engagement Bonus,5
9780,3847,10168,2026-06-22,Recreate,5
9781,5576,32983,2026-07-18,Recreate,20
9782,3544,31798,2026-01-15,Engagement Bonus,10
9783,6281,7412,2026-06-28,Remix,10
9784,9767,24047,2026-06-16,Remix,50
9785,2960,49256,2026-06-30,Remix,100
9786,9616,59741,2026-01-14,Remix,20
9787,5323,39359,2026-02-13,Remix,10
9788,9657,36083,2026-06-27,Recreate,20
9789,7594,30202,2026-02-11,Recreate,5
9790,39,42528,2026-08-12,Remix,5
9791,1648,49038,2026-06-16,Recreate,100
9792,9436,39939,2026-03-29,Remix,20
9793,3923,15353,2026-08-06,Recreate,5
9794,1467,45287,2026-01-30,Recreate,5
9795,4944,59253,2026-03-29,Remix,10
9796,320,32633,2026-05-01,Recreate,5
9797,2743,59608,2026-04-26,Remix,10
9798,3803,14488,2026-02-26,Engagement Bonus,5
9799,7689,44936,2026-04-22,Recreate,10
9800,3082,10936,2026-04-03,Recreate,30
9801,8780,32378,2026-08-09,Recreate,30
9802,8716,46792,2026-06-25,Recreate,5
9803,3685,40316,2026-01-21,Remix,5
9804,9415,2337,2026-01-10,Recreate,5
9805,5756,23138,2026-01-15,Recreate,10
9806,7647,7014,2026-08-06,Engagement Bonus,20
9807,7967,58500,2026-06-06,Remix,5
9808,5106,38778,2026-04-15,Recreate,10
9809,8395,39837,2026-06-01,Recreate,5
9810,1450,36347,2026-08-06,Remix,20
9811,1231,54838,2026-03-20,Recreate,10
9812,2370,16066,2026-06-03,Recreate,5
9813,4335,36756,2026-07-19,Remix,5
9814,5455,29009,2026-03-24,Engagement Bonus,20
9815,5103,51519,2026-04-07,Remix,30
9816,4411,607,2026-06-01,Remix,5
9817,2907,58218,2026-02-27,Remix,100
9818,3121,3360,2026-03-29,Recreate,10
9819,9698,7546,2026-08-02,Recreate,50
9820,1954,51140,2026-04-20,Engagement Bonus,50
9821,1509,10015,2026-08-19,Engagement Bonus,10
9822,7781,43710,2026-02-23,Remix,20
9823,2169,54233,2026-05-22,Recreate,50
9824,8905,56155,2026-06-12,Recreate,5
9825,3367,5547,2026-08-10,Recreate,20
9826,5663,52688,2026-01-21,Engagement Bonus,20
9827,1380,238,2026-06-20,Recreate,20
9828,1979,12275,2026-03-26,Recreate,10
9829,5707,34761,2026-05-14,Engagement Bonus,5
9830,7422,21685,2026-04-19,Recreate,100
9831,8813,57859,2026-06-04,Remix,100
9832,3622,15791,2026-02-12,Recreate,10
9833,5203,28088,2026-05-12,Recreate,100
9834,8326,38744,2026-04-27,Recreate,10
9835,7321,34268,2026-08-31,Recreate,5
9836,8110,26026,2026-07-14,Engagement Bonus,10
9837,37,30042,2026-04-10,Remix,20
9838,5933,7846,2026-02-12,Recreate,30
9839,995,45342,2026-07-08,Recreate,10
9840,9292,9580,2026-05-24,Recreate,5
9841,4763,29332,2026-08-02,Recreate,20
9842,7213,1504,2026-02-13,Recreate,10
9843,5766,7115,2026-08-11,Remix,20
9844,7065,17175,2026-05-14,Engagement Bonus,5
9845,3713,56457,2026-07-05,Recreate,20
9846,116,15059,2026-08-13,Recreate,30
9847,4262,59513,2026-07-01,Recreate,20
9848,2441,26495,2026-02-01,Remix,5
9849,2743,42715,2026-01-27,Remix,10
9850,9721,30462,2026-05-16,Recreate,30
9851,3447,43083,2026-04-15,Engagement Bonus,5
9852,5782,6411,2026-05-21,Remix,5
9853,9192,51228,2026-07-25,Recreate,5
9854,9867,54493,2026-05-06,Engagement Bonus,5
9855,37,20327,2026-07-15,Recreate,20
9856,8790,17713,2026-03-30,Remix,20
9857,2365,33675,2026-08-17,Engagement Bonus,10
9858,778,18647,2026-08-22,Recreate,5
9859,6127,4629,2026-04-18,Recreate,5
9860,1529,48334,2026-06-25,Recreate,100
9861,6589,9200,2026-07-02,Recreate,30
9862,9785,48655,2026-04-04,Recreate,10
9863,1716,15307,2026-03-06,Remix,20
9864,6033,53465,2026-02-10,Remix,5
9865,6374,29033,2026-07-23,Recreate,100
9866,1025,18875,2026-07-10,Recreate,20
9867,3344,48394,2026-01-05,Recreate,5
9868,9811,41709,2026-06-02,Recreate,100
9869,2683,4272,2026-02-23,Recreate,100
9870,2047,4698,2026-02-27,Recreate,5
9871,3646,47413,2026-07-13,Engagement Bonus,5
9872,9709,14557,2026-01-16,Recreate,10
9873,5971,18402,2026-05-05,Engagement Bonus,20
9874,3873,22119,2026-05-25,Recreate,20
9875,8148,10050,2026-06-06,Recreate,30
9876,9045,45336,2026-08-15,Remix,20
9877,523,41445,2026-08-31,Engagement Bonus,20
9878,1846,58746,2026-04-19,Recreate,5
9879,2651,21441,2026-05-12,Recreate,10
9880,4362,5974,2026-08-06,Remix,10
9881,7661,23847,2026-07-17,Remix,10
9882,4421,2458,2026-05-14,Recreate,50
9883,3797,43706,2026-01-31,Engagement Bonus,30
9884,602,25928,2026-08-24,Remix,30
9885,7487,6923,2026-08-18,Recreate,20
9886,6287,59544,2026-05-17,Recreate,100
9887,8896,21369,2026-04-13,Recreate,30
9888,9131,47209,2026-03-30,Engagement Bonus,20
9889,3782,16013,2026-08-17,Engagement Bonus,30
9890,9721,5989,2026-03-24,Recreate,50
9891,922,59583,2026-04-27,Recreate,5
9892,3138,54578,2026-02-04,Recreate,50
9893,1298,57185,2026-08-10,Recreate,10
9894,2055,57876,2026-03-05,Remix,10
9895,4506,44409,2026-03-30,Recreate,20
9896,9128,36436,2026-06-28,Recreate,5
9897,1189,28711,2026-03-28,Engagement Bonus,5
9898,3858,28182,2026-07-04,Engagement Bonus,5
9899,6264,9751,2026-02-12,Recreate,5
9900,9580,29590,2026-07-19,Recreate,20
9901,2706,19738,2026-05-13,Recreate,10
9902,7286,19010,2026-08-12,Recreate,20
9903,264,33006,2026-02-14,Remix,30
9904,7886,26697,2026-08-16,Remix,30
9905,1530,33206,2026-03-04,Remix,10
9906,6591,59208,2026-06-10,Remix,100
9907,9813,52500,2026-01-29,Recreate,10
9908,499,43746,2026-08-30,Recreate,100
9909,2244,386,2026-04-18,Recreate,10
9910,4809,14187,2026-05-15,Recreate,10
9911,8313,52759,2026-07-21,Recreate,20
9912,5538,28114,2026-04-14,Remix,10
9913,4995,43176,2026-03-05,Remix,50
9914,3301,44098,2026-02-28,Remix,5
9915,9588,23715,2026-03-02,Remix,5
9916,3760,36198,2026-07-22,Recreate,5
9917,9122,802,2026-01-22,Recreate,5
9918,3606,17717,2026-03-09,Remix,50
9919,9707,25700,2026-04-07,Engagement Bonus,100
9920,4683,14612,2026-01-11,Recreate,10
9921,8618,49436,2026-05-17,Recreate,5
9922,8040,50721,2026-05-08,Remix,20
9923,1323,59398,2026-01-20,Recreate,10
9924,6536,10352,2026-01-25,Engagement Bonus,30
9925,9208,37414,2026-05-05,Remix,10
9926,542,4657,2026-05-04,Engagement Bonus,50
9927,5474,28502,2026-07-03,Engagement Bonus,10
9928,3848,39558,2026-04-10,Remix,5
9929,9438,52699,2026-08-23,Remix,10
9930,7692,17118,2026-08-21,Remix,5
9931,8311,59789,2026-08-16,Engagement Bonus,30
9932,7201,13219,2026-08-14,Remix,100
9933,2158,27776,2026-04-18,Engagement Bonus,50
9934,5193,6311,2026-07-07,Recreate,5
9935,3654,59961,2026-04-07,Engagement Bonus,20
9936,9200,37298,2026-03-02,Recreate,50
9937,3594,1386,2026-04-23,Recreate,5
9938,3482,22975,2026-04-25,Recreate,20
9939,5598,26240,2026-07-05,Recreate,20
9940,6614,33732,2026-03-20,Recreate,5
9941,2095,32043,2026-05-19,Remix,10
9942,8065,54200,2026-07-23,Recreate,50
9943,5167,24611,2026-05-30,Remix,5
9944,3526,27836,2026-07-15,Remix,10
9945,4925,26228,2026-05-31,Recreate,30
9946,1072,47452,2026-07-13,Recreate,30
9947,1010,13932,2026-01-09,Remix,5
9948,4039,51744,2026-08-04,Engagement Bonus,5
9949,3840,29770,2026-08-21,Recreate,100
9950,5942,15863,2026-03-01,Remix,5
9951,8285,24775,2026-07-26,Remix,20
9952,9911,56093,2026-06-23,Recreate,5
9953,8687,57206,2026-01-13,Engagement Bonus,10
9954,1156,41035,2026-05-11,Recreate,5
9955,9090,16972,2026-08-16,Recreate,30
9956,3046,26371,2026-02-01,Recreate,5
9957,7369,4186,2026-06-02,Recreate,10
9958,4993,3464,2026-06-15,Recreate,10
9959,8804,58124,2026-08-19,Recreate,5
9960,873,52382,2026-08-16,Remix,10
9961,5111,42290,2026-06-06,Recreate,10
9962,5406,53929,2026-04-13,Recreate,5
9963,9492,34838,2026-06-12,Recreate,20
9964,3468,56143,2026-01-17,Recreate,10
9965,7444,3634,2026-01-07,Remix,20
9966,8278,45676,2026-07-22,Remix,20
9967,6145,13804,2026-03-21,Recreate,20
9968,5287,17933,2026-08-31,Remix,50
9969,2597,47720,2026-05-17,Recreate,20
9970,4563,18749,2026-03-21,Recreate,30
9971,8624,35665,2026-07-14,Recreate,5
9972,8332,34483,2026-04-18,Recreate,20
9973,4952,28727,2026-03-30,Remix,10
9974,2964,4804,2026-07-09,Recreate,10
9975,4334,22410,2026-01-25,Recreate,5
9976,2720,29015,2026-03-06,Recreate,5
9977,2343,39902,2026-02-13,Remix,50
9978,6424,9344,2026-06-12,Recreate,10
9979,5589,23309,2026-06-05,Recreate,20
9980,8420,43990,2026-06-21,Engagement Bonus,20
9981,2430,3226,2026-01-01,Engagement Bonus,10
9982,5902,17719,2026-05-01,Remix,10
9983,9163,45688,2026-05-26,Recreate,5
9984,2351,23068,2026-06-17,Remix,10
9985,6912,44660,2026-08-07,Engagement Bonus,20
9986,9086,31419,2026-07-15,Engagement Bonus,10
9987,3087,43787,2026-07-22,Recreate,30
9988,1147,46900,2026-06-10,Recreate,20
9989,6300,29605,2026-06-07,Recreate,10
9990,8109,58767,2026-05-08,Recreate,5
9991,9778,45701,2026-01-05,Engagement Bonus,5
9992,3590,17779,2026-03-18,Remix,30
9993,5545,34606,2026-08-14,Recreate,50
9994,1829,41387,2026-01-21,Engagement Bonus,20
9995,4537,23816,2026-02-14,Remix,20
9996,8272,48579,2026-08-03,Engagement Bonus,30
9997,4012,58204,2026-07-03,Recreate,20
9998,7939,8311,2026-04-15,Remix,30
9999,8149,819,2026-03-24,Remix,5
10000,2547,41360,2026-04-03,Recreate,10
10001,5838,42977,2026-08-18,Recreate,30
10002,9901,38629,2026-04-03,Engagement Bonus,5
10003,5103,33156,2026-04-24,Recreate,10
10004,3318,6542,2026-03-20,Recreate,30
10005,1522,17526,2026-08-07,Recreate,5
10006,1396,37069,2026-05-10,Remix,5
10007,6844,24196,2026-07-19,Engagement Bonus,50
10008,6295,20295,2026-08-22,Remix,20
10009,5011,52014,2026-02-16,Recreate,10
10010,3655,5163,2026-07-22,Recreate,10
10011,5043,3147,2026-06-23,Remix,50
10012,9712,52555,2026-05-24,Recreate,5
10013,9922,21706,2026-08-23,Recreate,20
10014,8227,57240,2026-05-04,Recreate,5
10015,3214,31058,2026-03-06,Recreate,30
10016,8976,35421,2026-06-29,Recreate,100
10017,6855,26883,2026-07-05,Remix,20
10018,1226,66,2026-04-06,Recreate,30
10019,3375,2283,2026-06-12,Recreate,50
10020,2770,19503,2026-07-14,Recreate,10
10021,4857,31776,2026-04-16,Recreate,20
10022,7631,475,2026-02-05,Engagement Bonus,5
10023,8167,35625,2026-05-29,Recreate,5
10024,5062,37212,2026-08-08,Remix,30
10025,1979,47956,2026-07-08,Remix,50
10026,1197,56397,2026-06-10,Recreate,5
10027,1913,30139,2026-01-25,Recreate,30
10028,8573,58967,2026-01-06,Recreate,30
10029,2484,10350,2026-05-12,Recreate,100
10030,6766,10652,2026-07-26,Engagement Bonus,5
10031,3656,22540,2026-01-14,Engagement Bonus,10
10032,9065,53468,2026-05-05,Recreate,30
10033,4728,47414,2026-07-19,Recreate,30
10034,3168,22179,2026-03-07,Recreate,10
10035,4275,55563,2026-05-16,Recreate,5
10036,1148,59798,2026-01-21,Recreate,30
10037,6912,37426,2026-06-01,Remix,50
10038,9791,29349,2026-07-02,Recreate,100
10039,9930,40080,2026-04-29,Recreate,10
10040,9766,36260,2026-08-27,Recreate,100
10041,5517,38399,2026-07-12,Recreate,50
10042,7404,19193,2026-04-30,Engagement Bonus,5
10043,6207,34504,2026-08-28,Remix,20
10044,7567,2055,2026-05-05,Remix,30
10045,9266,49186,2026-03-26,Recreate,30
10046,6534,36627,2026-03-06,Recreate,10
10047,2293,3867,2026-02-13,Recreate,20
10048,8964,35810,2026-08-17,Engagement Bonus,5
10049,2484,56296,2026-01-07,Engagement Bonus,30
10050,5993,58016,2026-03-09,Remix,20
10051,4570,13819,2026-04-05,Recreate,100
10052,8057,32642,2026-08-18,Recreate,5
10053,6446,41264,2026-08-16,Remix,5
10054,3812,8613,2026-07-21,Recreate,100
10055,68,43572,2026-01-21,Recreate,50
10056,2813,36356,2026-03-05,Recreate,5
10057,123,23274,2026-01-29,Recreate,10
10058,6807,684,2026-06-17,Recreate,50
10059,1689,38153,2026-03-30,Recreate,5
10060,9077,52498,2026-02-26,Recreate,10
10061,7568,48372,2026-07-07,Remix,30
10062,8928,57285,2026-03-11,Recreate,20
10063,6015,50337,2026-06-11,Recreate,20
10064,974,39017,2026-06-09,Remix,20
10065,9912,35127,2026-04-15,Recreate,10
10066,7388,25587,2026-07-17,Remix,30
10067,8644,43443,2026-02-13,Recreate,5
10068,9784,5856,2026-04-30,Remix,5
10069,1386,8402,2026-07-07,Engagement Bonus,20
10070,6808,28943,2026-04-01,Recreate,5
10071,4348,9565,2026-01-19,Engagement Bonus,5
10072,8128,217,2026-03-02,Remix,20
10073,4570,33044,2026-05-07,Remix,5
10074,8897,37296,2026-04-13,Recreate,5
10075,3165,37442,2026-03-09,Recreate,10
10076,835,12814,2026-01-13,Recreate,10
10077,9609,22948,2026-05-29,Recreate,10
10078,3605,26798,2026-05-17,Recreate,20
10079,448,36107,2026-07-24,Recreate,20
10080,3506,32100,2026-05-21,Remix,10
10081,138,10619,2026-06-26,Recreate,5
10082,9028,39773,2026-02-07,Recreate,5
10083,6723,48972,2026-06-09,Recreate,50
10084,5656,29651,2026-02-15,Recreate,5
10085,9702,45303,2026-06-30,Recreate,10
10086,340,17477,2026-08-04,Recreate,50
10087,4349,21913,2026-01-26,Engagement Bonus,100
10088,7362,18918,2026-04-30,Engagement Bonus,5
10089,4334,22410,2026-05-03,Remix,10
10090,9613,36795,2026-05-11,Remix,5
10091,3151,39121,2026-07-07,Recreate,5
10092,1338,22790,2026-01-28,Recreate,10
10093,3331,3864,2026-04-13,Remix,5
10094,5013,48278,2026-06-18,Remix,30
10095,2690,37098,2026-06-07,Remix,100
10096,9177,18993,2026-04-01,Recreate,30
10097,3817,27173,2026-06-26,Engagement Bonus,100
10098,4799,10150,2026-08-11,Remix,50
10099,697,49819,2026-05-18,Recreate,30
10100,6035,35439,2026-02-28,Remix,10
10101,7261,31221,2026-01-03,Recreate,30
10102,3448,57420,2026-03-04,Recreate,50
10103,5120,36665,2026-06-18,Engagement Bonus,30
10104,1692,5765,2026-07-04,Recreate,5
10105,5946,27751,2026-03-16,Recreate,50
10106,657,34535,2026-02-23,Remix,10
10107,665,24217,2026-04-01,Engagement Bonus,50
10108,2640,13914,2026-03-25,Recreate,10
10109,4637,15397,2026-06-22,Engagement Bonus,10
10110,9026,52081,2026-01-03,Recreate,5
10111,5398,12000,2026-06-19,Engagement Bonus,50
10112,8654,20876,2026-02-20,Recreate,5
10113,7978,25048,2026-04-23,Recreate,50
10114,321,25475,2026-02-01,Recreate,30
10115,8657,56652,2026-01-03,Recreate,20
10116,8220,43523,2026-02-16,Recreate,20
10117,4668,56238,2026-08-03,Engagement Bonus,100
10118,4312,55977,2026-02-24,Recreate,10
10119,2006,10989,2026-06-18,Remix,10
10120,9676,20619,2026-07-04,Recreate,5
10121,8349,2380,2026-04-13,Recreate,50
10122,2912,10755,2026-07-22,Recreate,5
10123,3655,28627,2026-05-19,Recreate,10
10124,6992,12443,2026-05-02,Remix,10
10125,2300,43951,2026-04-17,Recreate,10
10126,5490,28677,2026-01-01,Recreate,100
10127,4776,34896,2026-04-21,Recreate,5
10128,7655,37240,2026-03-28,Recreate,50
10129,5425,59051,2026-03-03,Recreate,50
10130,4744,56456,2026-01-31,Recreate,20
10131,7623,49358,2026-03-16,Recreate,30
10132,4995,39194,2026-05-09,Recreate,20
10133,4517,16689,2026-03-16,Remix,20
10134,1227,44489,2026-08-01,Recreate,10
10135,7913,15294,2026-08-06,Recreate,10
10136,6159,23941,2026-04-28,Recreate,30
10137,7642,48628,2026-06-15,Recreate,5
10138,8552,54709,2026-01-26,Engagement Bonus,10
10139,8215,32089,2026-02-28,Recreate,5
10140,7150,34331,2026-06-23,Recreate,5
10141,7301,24226,2026-08-20,Recreate,100
10142,7539,27353,2026-08-25,Recreate,10
10143,1111,13466,2026-05-28,Engagement Bonus,20
10144,5479,55826,2026-06-24,Recreate,30
