user_id,signup_date,acquisition_source,country,user_type,signup_month
9285,2026-07-14,X,India,Creator,2026-07
9286,2026-07-09,Paid Social,Germany,Creator,2026-07
9287,2026-08-11,Instagram,United Kingdom,Creator,2026-08
9288,2026-04-25,YouTube,Germany,Creator,2026-04
9289,2026-01-01,Instagram,United States,Viewer,2026-01
9290,2026-01-12,Instagram,United States,Creator,2026-01
9291,2026-04-13,Organic,India,Creator,2026-04
9292,2026-01-04,Organic,Canada,Viewer,2026-01
9293,2026-06-19,Paid Social,United States,Viewer,2026-06
9294,2026-05-21,TikTok,United States,Creator,2026-05
9295,2026-04-08,X,United Kingdom,Creator,2026-04
9296,2026-04-16,Instagram,India,Viewer,2026-04
9297,2026-03-26,TikTok,Other,Creator,2026-03
9298,2026-08-02,TikTok,Nigeria,Viewer,2026-08
9299,2026-05-01,X,Other,Creator,2026-05
9300,2026-05-12,Organic,India,Viewer,2026-05
9301,2026-03-23,TikTok,United States,Creator,2026-03
9302,2026-07-16,Instagram,United States,Viewer,2026-07
9303,2026-01-19,Paid Social,Canada,Creator,2026-01
9304,2026-05-10,TikTok,India,Creator,2026-05
9305,2026-01-12,YouTube,United States,Creator,2026-01
9306,2026-03-22,Organic,Other,Creator,2026-03
9307,2026-03-15,Organic,India,Creator,2026-03
9308,2026-04-08,Referral,Canada,Viewer,2026-04
9309,2026-01-06,Referral,United Kingdom,Creator,2026-01
9310,2026-05-16,TikTok,India,Creator,2026-05
9311,2026-05-05,Instagram,United Kingdom,Creator,2026-05
9312,2026-02-20,Organic,Nigeria,Creator,2026-02
9313,2026-01-11,YouTube,United States,Viewer,2026-01
9314,2026-07-10,Organic,United States,Creator,2026-07
9315,2026-07-04,Referral,Germany,Creator,2026-07
9316,2026-05-07,Instagram,India,Creator,2026-05
9317,2026-05-20,Organic,Nigeria,Creator,2026-05
9318,2026-03-14,Referral,United Kingdom,Creator,2026-03
9319,2026-01-02,Paid Social,India,Viewer,2026-01
9320,2026-01-08,Organic,Other,Creator,2026-01
9321,2026-05-19,Referral,India,Viewer,2026-05
9322,2026-05-04,Referral,United States,Creator,2026-05
9323,2026-02-22,Referral,United Kingdom,Creator,2026-02
9324,2026-08-16,Paid Social,India,Creator,2026-08
9325,2026-01-10,Instagram,United Kingdom,Creator,2026-01
9326,2026-08-01,YouTube,Other,Viewer,2026-08
9327,2026-07-31,Referral,India,Creator,2026-07
9328,2026-04-22,Instagram,United States,Creator,2026-04
9329,2026-01-08,Instagram,India,Creator,2026-01
9330,2026-02-05,TikTok,Germany,Viewer,2026-02
9331,2026-08-09,Referral,India,Creator,2026-08
9332,2026-04-16,YouTube,United States,Creator,2026-04
9333,2026-07-23,Instagram,United Kingdom,Creator,2026-07
9334,2026-01-14,TikTok,United States,Creator,2026-01
9335,2026-07-01,Organic,India,Creator,2026-07
9336,2026-08-01,Organic,Other,Creator,2026-08
9337,2026-03-27,Instagram,United States,Creator,2026-03
9338,2026-05-29,TikTok,United States,Creator,2026-05
9339,2026-08-24,Referral,India,Viewer,2026-08
9340,2026-02-19,Instagram,Other,Viewer,2026-02
9341,2026-08-10,Paid Social,United States,Creator,2026-08
9342,2026-06-16,Organic,India,Creator,2026-06
9343,2026-01-20,Paid Social,United States,Creator,2026-01
9344,2026-08-04,TikTok,Other,Creator,2026-08
9345,2026-03-28,YouTube,India,Creator,2026-03
9346,2026-05-15,Instagram,India,Creator,2026-05
9347,2026-05-17,TikTok,Nigeria,Creator,2026-05
9348,2026-05-09,Organic,United States,Creator,2026-05
9349,2026-06-03,Organic,Canada,Creator,2026-06
9350,2026-06-15,YouTube,Canada,Viewer,2026-06
9351,2026-02-07,TikTok,India,Creator,2026-02
9352,2026-07-08,Paid Social,Nigeria,Creator,2026-07
9353,2026-02-13,TikTok,India,Creator,2026-02
9354,2026-03-27,Paid Social,United States,Creator,2026-03
9355,2026-02-13,Organic,United Kingdom,Viewer,2026-02
9356,2026-03-15,Organic,United States,Creator,2026-03
9357,2026-04-29,TikTok,India,Creator,2026-04
9358,2026-07-09,Paid Social,India,Viewer,2026-07
9359,2026-05-02,Instagram,Germany,Viewer,2026-05
9360,2026-05-14,Organic,Other,Creator,2026-05
9361,2026-05-25,Organic,United States,Creator,2026-05
9362,2026-02-20,TikTok,India,Creator,2026-02
9363,2026-02-07,X,Other,Creator,2026-02
9364,2026-06-01,TikTok,Nigeria,Creator,2026-06
9365,2026-02-20,Referral,United States,Creator,2026-02
9366,2026-01-10,X,Canada,Creator,2026-01
9367,2026-04-30,Referral,India,Creator,2026-04
9368,2026-07-19,Instagram,Nigeria,Creator,2026-07
9369,2026-05-29,TikTok,Other,Viewer,2026-05
9370,2026-03-11,Paid Social,India,Creator,2026-03
9371,2026-03-26,TikTok,United Kingdom,Creator,2026-03
9372,2026-02-26,TikTok,Nigeria,Creator,2026-02
9373,2026-05-06,Referral,Other,Viewer,2026-05
9374,2026-02-08,Organic,India,Creator,2026-02
9375,2026-08-04,TikTok,Germany,Creator,2026-08
9376,2026-02-02,Organic,United States,Viewer,2026-02
9377,2026-07-06,Organic,United States,Creator,2026-07
9378,2026-01-18,Organic,India,Viewer,2026-01
9379,2026-07-03,Organic,Other,Creator,2026-07
9380,2026-08-08,TikTok,India,Creator,2026-08
9381,2026-02-26,Referral,Germany,Creator,2026-02
9382,2026-04-06,X,United States,Viewer,2026-04
9383,2026-07-23,YouTube,Germany,Creator,2026-07
9384,2026-02-17,Instagram,India,Creator,2026-02
9385,2026-02-11,Referral,India,Viewer,2026-02
9386,2026-01-27,Paid Social,Nigeria,Creator,2026-01
9387,2026-03-15,Referral,Nigeria,Creator,2026-03
9388,2026-04-20,Referral,United States,Creator,2026-04
9389,2026-06-29,Organic,United Kingdom,Creator,2026-06
9390,2026-06-19,X,India,Viewer,2026-06
9391,2026-02-01,X,United Kingdom,Viewer,2026-02
9392,2026-08-22,Instagram,India,Creator,2026-08
9393,2026-01-26,Instagram,India,Creator,2026-01
9394,2026-01-25,Organic,Other,Viewer,2026-01
9395,2026-03-16,Organic,United States,Creator,2026-03
9396,2026-01-23,Paid Social,Canada,Creator,2026-01
9397,2026-08-14,YouTube,India,Creator,2026-08
9398,2026-02-26,Organic,India,Viewer,2026-02
9399,2026-06-29,Organic,Nigeria,Creator,2026-06
9400,2026-08-20,X,United States,Viewer,2026-08
9401,2026-05-06,TikTok,India,Creator,2026-05
9402,2026-03-28,Instagram,India,Creator,2026-03
9403,2026-08-09,Organic,India,Creator,2026-08
9404,2026-01-31,Organic,United States,Creator,2026-01
9405,2026-03-05,TikTok,Other,Viewer,2026-03
9406,2026-07-18,YouTube,United States,Creator,2026-07
9407,2026-08-20,Organic,United Kingdom,Creator,2026-08
9408,2026-02-02,TikTok,India,Viewer,2026-02
9409,2026-08-01,YouTube,Germany,Viewer,2026-08
9410,2026-01-02,Referral,India,Viewer,2026-01
9411,2026-01-18,Organic,United States,Creator,2026-01
9412,2026-06-24,Referral,India,Creator,2026-06
9413,2026-06-10,Paid Social,United States,Creator,2026-06
9414,2026-08-17,Paid Social,Germany,Viewer,2026-08
9415,2026-08-14,Referral,United States,Creator,2026-08
9416,2026-03-25,YouTube,Other,Creator,2026-03
9417,2026-02-04,Organic,Other,Creator,2026-02
9418,2026-06-28,YouTube,India,Creator,2026-06
9419,2026-04-24,YouTube,United States,Creator,2026-04
9420,2026-05-26,TikTok,Other,Creator,2026-05
9421,2026-04-20,Instagram,India,Creator,2026-04
9422,2026-03-29,YouTube,Canada,Creator,2026-03
9423,2026-03-13,Paid Social,Other,Creator,2026-03
9424,2026-05-05,TikTok,Canada,Creator,2026-05
9425,2026-01-30,Organic,Canada,Creator,2026-01
9426,2026-06-21,X,Germany,Creator,2026-06
9427,2026-02-22,Organic,United Kingdom,Viewer,2026-02
9428,2026-05-18,X,United States,Creator,2026-05
9429,2026-03-28,Organic,India,Creator,2026-03
9430,2026-06-29,Instagram,Canada,Viewer,2026-06
9431,2026-06-26,X,Other,Creator,2026-06
9432,2026-05-19,Organic,Nigeria,Creator,2026-05
9433,2026-07-13,Organic,Nigeria,Creator,2026-07
9434,2026-07-05,TikTok,United States,Creator,2026-07
9435,2026-08-06,TikTok,Germany,Creator,2026-08
9436,2026-06-13,YouTube,India,Viewer,2026-06
9437,2026-06-10,Instagram,United Kingdom,Creator,2026-06
9438,2026-06-24,TikTok,Other,Creator,2026-06
9439,2026-01-13,Instagram,India,Creator,2026-01
9440,2026-02-09,Organic,Other,Creator,2026-02
9441,2026-03-30,Referral,Other,Viewer,2026-03
9442,2026-03-09,Organic,Other,Viewer,2026-03
9443,2026-02-11,Referral,United States,Viewer,2026-02
9444,2026-05-27,Instagram,United States,Creator,2026-05
9445,2026-07-29,Instagram,United Kingdom,Creator,2026-07
9446,2026-08-17,YouTube,United States,Creator,2026-08
9447,2026-04-04,Referral,India,Viewer,2026-04
9448,2026-01-19,Paid Social,Other,Creator,2026-01
9449,2026-07-05,Instagram,United Kingdom,Viewer,2026-07
9450,2026-01-23,Organic,India,Viewer,2026-01
9451,2026-02-23,Referral,India,Creator,2026-02
9452,2026-07-27,Organic,Canada,Creator,2026-07
9453,2026-03-06,Referral,Germany,Viewer,2026-03
9454,2026-05-20,YouTube,United States,Viewer,2026-05
9455,2026-01-24,Paid Social,India,Creator,2026-01
9456,2026-02-03,Paid Social,United Kingdom,Creator,2026-02
9457,2026-02-22,Organic,United States,Creator,2026-02
9458,2026-05-16,X,India,Creator,2026-05
9459,2026-01-18,Organic,Nigeria,Viewer,2026-01
9460,2026-02-26,Organic,Nigeria,Viewer,2026-02
9461,2026-04-22,Instagram,Nigeria,Creator,2026-04
9462,2026-01-05,Organic,Germany,Viewer,2026-01
9463,2026-06-03,YouTube,Nigeria,Creator,2026-06
9464,2026-06-07,Paid Social,Other,Creator,2026-06
9465,2026-07-01,X,Germany,Creator,2026-07
9466,2026-01-13,Organic,United Kingdom,Viewer,2026-01
9467,2026-03-24,Referral,India,Creator,2026-03
9468,2026-01-29,Referral,Other,Creator,2026-01
9469,2026-01-03,Referral,Other,Viewer,2026-01
9470,2026-03-31,X,United States,Viewer,2026-03
9471,2026-04-14,Referral,Nigeria,Creator,2026-04
9472,2026-05-03,Organic,United States,Creator,2026-05
9473,2026-07-05,Paid Social,India,Viewer,2026-07
9474,2026-03-17,Paid Social,United States,Viewer,2026-03
9475,2026-05-10,Referral,India,Viewer,2026-05
9476,2026-07-22,Organic,India,Creator,2026-07
9477,2026-04-18,Referral,Nigeria,Creator,2026-04
9478,2026-06-05,Instagram,Other,Creator,2026-06
9479,2026-03-23,X,Germany,Creator,2026-03
9480,2026-03-18,Referral,Other,Viewer,2026-03
9481,2026-08-17,Organic,Nigeria,Creator,2026-08
9482,2026-08-02,TikTok,Nigeria,Creator,2026-08
9483,2026-07-23,Referral,Germany,Creator,2026-07
9484,2026-01-02,Referral,United Kingdom,Creator,2026-01
9485,2026-05-07,Referral,India,Creator,2026-05
9486,2026-08-17,Organic,United States,Viewer,2026-08
9487,2026-05-15,YouTube,Other,Creator,2026-05
9488,2026-01-26,Organic,India,Creator,2026-01
9489,2026-08-06,Referral,India,Viewer,2026-08
9490,2026-03-29,Organic,United States,Creator,2026-03
9491,2026-07-23,Referral,Other,Creator,2026-07
9492,2026-01-16,Instagram,India,Creator,2026-01
9493,2026-05-31,Paid Social,United Kingdom,Viewer,2026-05
9494,2026-06-17,X,India,Creator,2026-06
9495,2026-07-07,YouTube,Nigeria,Creator,2026-07
9496,2026-03-14,TikTok,Nigeria,Creator,2026-03
9497,2026-02-01,Referral,India,Creator,2026-02
9498,2026-01-15,Instagram,Other,Viewer,2026-01
9499,2026-08-17,Organic,Germany,Creator,2026-08
9500,2026-05-21,X,United States,Viewer,2026-05
9501,2026-01-05,Referral,India,Creator,2026-01
9502,2026-07-22,Organic,United States,Creator,2026-07
9503,2026-03-15,Organic,Other,Viewer,2026-03
9504,2026-02-21,X,India,Creator,2026-02
9505,2026-03-18,Referral,United States,Creator,2026-03
9506,2026-06-18,Organic,Nigeria,Creator,2026-06
9507,2026-06-30,Paid Social,India,Creator,2026-06
9508,2026-04-20,Paid Social,India,Creator,2026-04
9509,2026-06-27,Organic,Nigeria,Creator,2026-06
9510,2026-05-23,Organic,United States,Creator,2026-05
9511,2026-04-16,YouTube,Other,Creator,2026-04
9512,2026-05-07,Paid Social,Other,Viewer,2026-05
9513,2026-01-07,YouTube,United States,Creator,2026-01
9514,2026-02-09,Instagram,Nigeria,Creator,2026-02
9515,2026-06-05,Organic,United Kingdom,Creator,2026-06
9516,2026-06-09,Instagram,United Kingdom,Creator,2026-06
9517,2026-04-09,X,India,Creator,2026-04
9518,2026-05-23,TikTok,India,Creator,2026-05
9519,2026-08-16,Instagram,Other,Viewer,2026-08
9520,2026-03-26,Organic,India,Creator,2026-03
9521,2026-07-17,Instagram,Nigeria,Creator,2026-07
9522,2026-03-06,Organic,United Kingdom,Creator,2026-03
9523,2026-05-12,Organic,India,Viewer,2026-05
9524,2026-01-11,Referral,Canada,Creator,2026-01
9525,2026-04-18,Organic,Other,Viewer,2026-04
9526,2026-01-26,X,United States,Creator,2026-01
9527,2026-07-08,Organic,Other,Creator,2026-07
9528,2026-06-14,Organic,India,Creator,2026-06
9529,2026-05-31,TikTok,Germany,Viewer,2026-05
9530,2026-08-09,Organic,United Kingdom,Viewer,2026-08
9531,2026-03-26,Organic,Nigeria,Creator,2026-03
9532,2026-08-07,Referral,India,Creator,2026-08
9533,2026-08-19,Organic,United States,Creator,2026-08
9534,2026-06-17,Organic,Other,Creator,2026-06
9535,2026-07-24,Referral,United States,Creator,2026-07
9536,2026-05-31,TikTok,Nigeria,Creator,2026-05
9537,2026-05-03,YouTube,Other,Viewer,2026-05
9538,2026-05-24,Organic,United States,Creator,2026-05
9539,2026-08-10,Organic,United States,Creator,2026-08
9540,2026-07-08,X,Other,Creator,2026-07
9541,2026-03-09,Paid Social,Other,Viewer,2026-03
9542,2026-04-14,Organic,United States,Creator,2026-04
9543,2026-03-21,TikTok,Nigeria,Creator,2026-03
9544,2026-06-08,Organic,Other,Viewer,2026-06
9545,2026-02-22,Organic,India,Viewer,2026-02
9546,2026-04-16,Paid Social,India,Viewer,2026-04
9547,2026-06-02,Organic,Nigeria,Viewer,2026-06
9548,2026-02-13,Referral,United States,Creator,2026-02
9549,2026-05-20,Organic,Nigeria,Creator,2026-05
9550,2026-03-31,Referral,Canada,Viewer,2026-03
9551,2026-04-11,Instagram,India,Viewer,2026-04
9552,2026-04-07,Referral,Other,Creator,2026-04
9553,2026-08-08,Organic,India,Creator,2026-08
9554,2026-01-09,Referral,United States,Creator,2026-01
9555,2026-01-12,YouTube,United States,Viewer,2026-01
9556,2026-03-10,Instagram,Germany,Creator,2026-03
9557,2026-07-01,Referral,India,Viewer,2026-07
9558,2026-07-01,YouTube,India,Creator,2026-07
9559,2026-01-28,Referral,Other,Creator,2026-01
9560,2026-02-25,TikTok,Other,Viewer,2026-02
9561,2026-04-09,X,India,Viewer,2026-04
9562,2026-07-16,Referral,India,Creator,2026-07
9563,2026-08-14,Organic,United Kingdom,Creator,2026-08
9564,2026-04-20,Instagram,United Kingdom,Creator,2026-04
9565,2026-08-14,Paid Social,Other,Creator,2026-08
9566,2026-03-18,Instagram,United States,Creator,2026-03
9567,2026-04-13,Organic,India,Viewer,2026-04
9568,2026-04-16,TikTok,United Kingdom,Creator,2026-04
9569,2026-04-19,Paid Social,Nigeria,Creator,2026-04
9570,2026-04-22,Paid Social,United Kingdom,Creator,2026-04
9571,2026-02-27,Paid Social,Other,Viewer,2026-02
9572,2026-03-19,YouTube,Nigeria,Creator,2026-03
9573,2026-03-16,Instagram,India,Creator,2026-03
9574,2026-02-11,Organic,Nigeria,Viewer,2026-02
9575,2026-06-15,Organic,United States,Creator,2026-06
9576,2026-03-09,Organic,United States,Viewer,2026-03
9577,2026-06-30,Organic,Other,Viewer,2026-06
9578,2026-02-02,Referral,Nigeria,Creator,2026-02
9579,2026-03-12,Referral,India,Creator,2026-03
9580,2026-02-25,X,United States,Viewer,2026-02
9581,2026-04-15,Paid Social,India,Viewer,2026-04
9582,2026-07-19,Paid Social,India,Creator,2026-07
9583,2026-04-11,YouTube,United Kingdom,Viewer,2026-04
9584,2026-02-20,Instagram,United Kingdom,Creator,2026-02
9585,2026-03-15,Organic,Nigeria,Creator,2026-03
9586,2026-06-20,Instagram,United States,Creator,2026-06
9587,2026-05-01,Organic,United States,Creator,2026-05
9588,2026-05-23,TikTok,India,Creator,2026-05
9589,2026-06-15,Paid Social,United States,Viewer,2026-06
9590,2026-05-23,TikTok,Germany,Creator,2026-05
9591,2026-01-05,Organic,Canada,Viewer,2026-01
9592,2026-08-09,X,Other,Creator,2026-08
9593,2026-03-24,X,United Kingdom,Viewer,2026-03
9594,2026-07-01,Organic,Nigeria,Creator,2026-07
9595,2026-02-20,Organic,United States,Creator,2026-02
9596,2026-01-10,Paid Social,India,Creator,2026-01
9597,2026-05-20,Organic,United Kingdom,Creator,2026-05
9598,2026-01-04,Referral,Nigeria,Viewer,2026-01
9599,2026-04-05,Instagram,Canada,Creator,2026-04
9600,2026-05-26,Instagram,United States,Creator,2026-05
9601,2026-03-21,TikTok,Other,Creator,2026-03
9602,2026-08-20,Referral,United States,Creator,2026-08
9603,2026-02-05,Paid Social,United States,Creator,2026-02
9604,2026-01-25,Organic,Other,Creator,2026-01
9605,2026-08-03,Organic,United States,Creator,2026-08
9606,2026-07-23,Organic,Other,Viewer,2026-07
9607,2026-04-08,Referral,India,Creator,2026-04
9608,2026-06-13,Instagram,United Kingdom,Creator,2026-06
9609,2026-04-11,Organic,India,Creator,2026-04
9610,2026-07-14,TikTok,India,Creator,2026-07
9611,2026-01-09,Instagram,United Kingdom,Creator,2026-01
9612,2026-03-02,Referral,United States,Viewer,2026-03
9613,2026-02-22,YouTube,India,Creator,2026-02
9614,2026-05-26,Organic,Germany,Creator,2026-05
9615,2026-06-20,Organic,Other,Creator,2026-06
9616,2026-06-12,TikTok,India,Creator,2026-06
9617,2026-03-04,Organic,United States,Viewer,2026-03
9618,2026-05-01,Referral,United Kingdom,Viewer,2026-05
9619,2026-08-14,TikTok,Germany,Viewer,2026-08
9620,2026-04-15,TikTok,Other,Viewer,2026-04
9621,2026-07-25,Instagram,India,Creator,2026-07
9622,2026-01-04,YouTube,Nigeria,Creator,2026-01
9623,2026-04-03,X,India,Creator,2026-04
9624,2026-06-18,Referral,United States,Creator,2026-06
9625,2026-06-22,X,India,Creator,2026-06
9626,2026-06-27,Referral,India,Creator,2026-06
9627,2026-07-26,YouTube,Nigeria,Viewer,2026-07
9628,2026-01-28,Organic,India,Viewer,2026-01
9629,2026-06-19,Organic,Other,Creator,2026-06
9630,2026-03-21,Paid Social,United Kingdom,Creator,2026-03
9631,2026-03-17,Paid Social,India,Creator,2026-03
9632,2026-04-26,YouTube,Other,Creator,2026-04
9633,2026-03-10,YouTube,Other,Creator,2026-03
9634,2026-04-08,Organic,Nigeria,Creator,2026-04
9635,2026-08-22,Instagram,United States,Creator,2026-08
9636,2026-01-01,Paid Social,India,Creator,2026-01
9637,2026-06-16,Referral,India,Creator,2026-06
9638,2026-04-06,TikTok,Nigeria,Creator,2026-04
9639,2026-08-06,TikTok,India,Creator,2026-08
9640,2026-01-17,Instagram,Nigeria,Creator,2026-01
9641,2026-04-22,TikTok,India,Viewer,2026-04
9642,2026-04-01,TikTok,United States,Creator,2026-04
9643,2026-03-29,X,United States,Creator,2026-03
9644,2026-06-12,Organic,United States,Viewer,2026-06
9645,2026-06-23,Referral,United States,Creator,2026-06
9646,2026-06-19,Referral,United States,Creator,2026-06
9647,2026-06-16,Referral,Germany,Viewer,2026-06
9648,2026-03-31,Referral,United Kingdom,Viewer,2026-03
9649,2026-02-18,X,United States,Creator,2026-02
9650,2026-07-09,Referral,Other,Viewer,2026-07
9651,2026-02-07,Instagram,Canada,Viewer,2026-02
9652,2026-05-31,Paid Social,India,Viewer,2026-05
9653,2026-05-30,Organic,India,Creator,2026-05
9654,2026-05-12,Paid Social,India,Viewer,2026-05
9655,2026-06-26,Organic,United States,Creator,2026-06
9656,2026-02-28,Organic,United States,Creator,2026-02
9657,2026-07-20,Instagram,Nigeria,Viewer,2026-07
9658,2026-03-09,X,Germany,Creator,2026-03
9659,2026-07-18,Organic,India,Creator,2026-07
9660,2026-08-03,X,United States,Viewer,2026-08
9661,2026-05-10,Referral,United States,Viewer,2026-05
9662,2026-02-18,Organic,Other,Viewer,2026-02
9663,2026-08-04,X,India,Viewer,2026-08
9664,2026-08-20,TikTok,India,Creator,2026-08
9665,2026-05-06,Instagram,India,Creator,2026-05
9666,2026-08-11,YouTube,Nigeria,Viewer,2026-08
9667,2026-06-08,TikTok,United States,Creator,2026-06
9668,2026-04-21,Paid Social,Canada,Viewer,2026-04
9669,2026-06-17,X,United States,Creator,2026-06
9670,2026-02-17,Referral,India,Viewer,2026-02
9671,2026-02-20,YouTube,United States,Creator,2026-02
9672,2026-02-12,Referral,Other,Creator,2026-02
9673,2026-04-08,Organic,United States,Viewer,2026-04
9674,2026-07-02,Organic,Germany,Creator,2026-07
9675,2026-08-04,Instagram,United States,Creator,2026-08
9676,2026-06-26,Referral,United States,Creator,2026-06
9677,2026-05-04,Organic,Canada,Creator,2026-05
9678,2026-08-06,Paid Social,India,Creator,2026-08
9679,2026-03-21,Organic,India,Viewer,2026-03
9680,2026-07-04,Organic,India,Creator,2026-07
9681,2026-04-21,Organic,India,Creator,2026-04
9682,2026-07-24,X,United States,Creator,2026-07
9683,2026-05-23,Paid Social,United States,Creator,2026-05
9684,2026-01-27,Organic,United States,Creator,2026-01
9685,2026-07-15,X,United States,Creator,2026-07
9686,2026-07-27,Organic,Nigeria,Creator,2026-07
9687,2026-07-11,YouTube,India,Creator,2026-07
9688,2026-08-10,Organic,United Kingdom,Viewer,2026-08
9689,2026-08-24,Instagram,United States,Creator,2026-08
9690,2026-06-07,YouTube,Canada,Viewer,2026-06
9691,2026-06-13,X,Nigeria,Creator,2026-06
9692,2026-07-14,Organic,Nigeria,Creator,2026-07
9693,2026-08-02,Organic,United Kingdom,Creator,2026-08
9694,2026-04-23,YouTube,United States,Creator,2026-04
9695,2026-03-27,Referral,United States,Creator,2026-03
9696,2026-04-24,Paid Social,Nigeria,Creator,2026-04
9697,2026-05-04,Referral,United States,Viewer,2026-05
9698,2026-02-18,Paid Social,United States,Creator,2026-02
9699,2026-03-17,TikTok,India,Viewer,2026-03
9700,2026-02-24,TikTok,United States,Viewer,2026-02
9701,2026-08-01,Organic,United Kingdom,Viewer,2026-08
9702,2026-02-25,Instagram,India,Creator,2026-02
9703,2026-07-15,YouTube,India,Creator,2026-07
9704,2026-04-05,Referral,Other,Creator,2026-04
9705,2026-02-13,Organic,India,Viewer,2026-02
9706,2026-06-08,Instagram,United States,Creator,2026-06
9707,2026-07-05,YouTube,Germany,Creator,2026-07
9708,2026-03-28,X,India,Creator,2026-03
9709,2026-06-30,Organic,Other,Creator,2026-06
9710,2026-03-25,Referral,India,Creator,2026-03
9711,2026-07-26,Organic,India,Creator,2026-07
9712,2026-05-31,Paid Social,India,Viewer,2026-05
9713,2026-06-05,Paid Social,Nigeria,Creator,2026-06
9714,2026-01-16,TikTok,Other,Creator,2026-01
9715,2026-06-14,TikTok,Germany,Creator,2026-06
9716,2026-05-29,Referral,United Kingdom,Viewer,2026-05
9717,2026-07-26,Instagram,India,Creator,2026-07
9718,2026-05-25,Organic,Other,Creator,2026-05
9719,2026-02-06,Paid Social,Canada,Viewer,2026-02
9720,2026-03-18,Instagram,India,Creator,2026-03
9721,2026-05-27,Organic,Germany,Creator,2026-05
9722,2026-06-07,X,Other,Viewer,2026-06
9723,2026-02-14,Organic,United Kingdom,Creator,2026-02
9724,2026-05-26,Organic,India,Creator,2026-05
9725,2026-07-25,Instagram,Other,Creator,2026-07
9726,2026-03-03,TikTok,India,Viewer,2026-03
9727,2026-06-13,X,United Kingdom,Creator,2026-06
9728,2026-04-10,Paid Social,India,Viewer,2026-04
9729,2026-07-31,Referral,Other,Creator,2026-07
9730,2026-02-21,Organic,United States,Creator,2026-02
9731,2026-01-19,Organic,Nigeria,Creator,2026-01
9732,2026-04-19,X,India,Creator,2026-04
9733,2026-02-13,X,Nigeria,Creator,2026-02
9734,2026-01-07,Referral,Other,Creator,2026-01
9735,2026-06-21,X,Other,Creator,2026-06
9736,2026-04-27,Organic,India,Viewer,2026-04
9737,2026-03-09,Instagram,United States,Creator,2026-03
9738,2026-02-03,Referral,India,Creator,2026-02
9739,2026-07-13,Paid Social,Nigeria,Viewer,2026-07
9740,2026-03-10,Organic,Germany,Creator,2026-03
9741,2026-02-24,Instagram,Canada,Creator,2026-02
9742,2026-01-10,Organic,United States,Creator,2026-01
9743,2026-08-12,Instagram,United States,Creator,2026-08
9744,2026-02-11,Organic,United Kingdom,Viewer,2026-02
9745,2026-02-10,Paid Social,India,Creator,2026-02
9746,2026-07-24,YouTube,India,Creator,2026-07
9747,2026-08-19,Referral,India,Creator,2026-08
9748,2026-07-16,Paid Social,India,Creator,2026-07
9749,2026-05-02,Organic,United States,Creator,2026-05
9750,2026-05-18,YouTube,Other,Creator,2026-05
9751,2026-01-10,Paid Social,India,Creator,2026-01
9752,2026-04-12,X,Germany,Creator,2026-04
9753,2026-08-07,YouTube,Nigeria,Viewer,2026-08
9754,2026-07-07,TikTok,United Kingdom,Viewer,2026-07
9755,2026-05-08,YouTube,India,Creator,2026-05
9756,2026-06-28,TikTok,India,Creator,2026-06
9757,2026-05-29,Instagram,India,Creator,2026-05
9758,2026-05-16,Organic,United Kingdom,Creator,2026-05
9759,2026-07-12,Organic,Canada,Creator,2026-07
9760,2026-04-02,Organic,Other,Viewer,2026-04
9761,2026-04-23,Organic,United States,Viewer,2026-04
9762,2026-08-19,Instagram,United States,Creator,2026-08
9763,2026-03-19,Organic,United States,Creator,2026-03
9764,2026-03-26,Organic,India,Viewer,2026-03
9765,2026-01-30,Referral,United States,Creator,2026-01
9766,2026-08-01,Referral,Germany,Creator,2026-08
9767,2026-02-18,Referral,United States,Creator,2026-02
9768,2026-01-09,Paid Social,Other,Creator,2026-01
9769,2026-05-25,Organic,United States,Viewer,2026-05
9770,2026-03-10,Organic,United States,Creator,2026-03
9771,2026-02-27,TikTok,Nigeria,Viewer,2026-02
9772,2026-07-04,Paid Social,India,Creator,2026-07
9773,2026-03-03,Referral,Other,Viewer,2026-03
9774,2026-08-11,TikTok,Germany,Creator,2026-08
9775,2026-02-21,Organic,United Kingdom,Viewer,2026-02
9776,2026-07-08,X,Other,Viewer,2026-07
9777,2026-02-09,Organic,India,Creator,2026-02
9778,2026-06-15,Instagram,United States,Creator,2026-06
9779,2026-06-20,Paid Social,Germany,Viewer,2026-06
9780,2026-03-04,X,United States,Creator,2026-03
9781,2026-05-27,Paid Social,India,Viewer,2026-05
9782,2026-08-16,TikTok,India,Viewer,2026-08
9783,2026-02-19,YouTube,United States,Creator,2026-02
9784,2026-06-10,Paid Social,United Kingdom,Viewer,2026-06
9785,2026-05-21,X,India,Creator,2026-05
9786,2026-03-19,X,United States,Creator,2026-03
9787,2026-04-07,YouTube,India,Creator,2026-04
9788,2026-07-09,Paid Social,United States,Viewer,2026-07
9789,2026-08-09,Organic,Other,Creator,2026-08
9790,2026-02-12,TikTok,Nigeria,Viewer,2026-02
9791,2026-06-26,TikTok,United States,Creator,2026-06
9792,2026-02-05,Paid Social,India,Viewer,2026-02
9793,2026-05-02,Paid Social,India,Creator,2026-05
9794,2026-04-18,Organic,India,Creator,2026-04
9795,2026-01-10,Organic,Canada,Creator,2026-01
9796,2026-04-05,Paid Social,India,Creator,2026-04
9797,2026-01-06,TikTok,United States,Creator,2026-01
