creator_id,user_id,creator_join_date,creator_tier,creator_country
5168,1067,2026-03-21,Growing,India
5169,11401,2026-06-06,Emerging,United Kingdom
5170,14792,2026-06-28,Established,Other
5171,6982,2026-02-25,Growing,Germany
5172,10892,2026-06-16,Emerging,Other
5173,10141,2026-01-05,Emerging,Nigeria
5174,9212,2026-03-19,Growing,Germany
5175,13898,2026-05-11,Growing,Nigeria
5176,4162,2026-02-16,Growing,United Kingdom
5177,4991,2026-07-05,Emerging,Nigeria
5178,14152,2026-07-12,Growing,India
5179,8742,2026-07-27,Growing,India
5180,12819,2026-08-02,Established,Germany
5181,1149,2026-04-21,Growing,United States
5182,12743,2026-07-05,Emerging,United States
5183,2251,2026-04-11,Emerging,Canada
5184,115,2026-06-03,Growing,India
5185,2322,2026-07-24,Growing,Other
5186,11061,2026-03-02,Emerging,Canada
5187,8422,2026-02-21,Emerging,Canada
5188,14677,2026-05-14,Emerging,India
5189,7126,2026-05-22,Emerging,Nigeria
5190,10601,2026-04-11,Emerging,India
5191,7488,2026-04-18,Established,India
5192,2395,2026-04-13,Growing,India
5193,9429,2026-03-28,Established,India
5194,10779,2026-08-06,Established,India
5195,13001,2026-08-17,Growing,United States
5196,1609,2026-02-01,Emerging,United Kingdom
5197,8806,2026-05-08,Established,Other
5198,2767,2026-05-13,Emerging,Canada
5199,14918,2026-04-08,Emerging,United States
5200,7177,2026-06-22,Emerging,Canada
5201,6259,2026-06-06,Emerging,India
5202,11788,2026-04-29,Emerging,United States
5203,10313,2026-06-11,Emerging,Canada
5204,3605,2026-06-10,Emerging,India
5205,4869,2026-04-18,Growing,United States
5206,511,2026-04-02,Growing,Nigeria
5207,5277,2026-07-22,Emerging,Nigeria
5208,1244,2026-06-28,Emerging,Canada
5209,9332,2026-04-16,Emerging,United States
5210,1352,2026-01-14,Emerging,United Kingdom
5211,5009,2026-07-05,Growing,United States
5212,463,2026-08-22,Growing,Other
5213,4247,2026-08-21,Emerging,Other
5214,6325,2026-03-02,Emerging,United States
5215,4151,2026-08-12,Emerging,India
5216,11549,2026-05-18,Emerging,India
5217,12193,2026-04-17,Emerging,India
5218,2368,2026-06-10,Emerging,United States
5219,3854,2026-02-20,Emerging,Nigeria
5220,9883,2026-06-17,Established,United States
5221,9029,2026-03-29,Established,United States
5222,2864,2026-08-04,Growing,Nigeria
5223,14949,2026-04-07,Growing,Germany
5224,4821,2026-05-01,Emerging,Germany
5225,7383,2026-02-14,Emerging,Canada
5226,11951,2026-07-23,Emerging,India
5227,13904,2026-01-16,Growing,Other
5228,2167,2026-03-04,Established,Other
5229,3625,2026-02-19,Emerging,United Kingdom
5230,5252,2026-04-13,Emerging,United States
5231,4386,2026-04-18,Established,United States
5232,6337,2026-07-30,Emerging,United Kingdom
5233,9491,2026-07-23,Growing,Other
5234,13695,2026-06-16,Emerging,Nigeria
5235,3598,2026-04-23,Emerging,United Kingdom
5236,3160,2026-01-11,Growing,India
5237,3691,2026-03-21,Emerging,Other
5238,8932,2026-07-11,Emerging,United States
5239,12980,2026-06-20,Established,United Kingdom
5240,13604,2026-06-05,Emerging,Nigeria
5241,12458,2026-08-15,Emerging,Other
5242,9103,2026-05-11,Emerging,Other
5243,13603,2026-03-04,Emerging,Nigeria
5244,9066,2026-04-11,Emerging,India
5245,14425,2026-04-18,Emerging,India
5246,2397,2026-06-09,Emerging,Canada
5247,5093,2026-08-04,Emerging,United States
5248,12508,2026-02-20,Established,United Kingdom
5249,10657,2026-04-03,Emerging,India
5250,2750,2026-03-15,Growing,Germany
5251,8093,2026-01-10,Emerging,United States
5252,12998,2026-05-26,Emerging,Germany
5253,11160,2026-01-23,Emerging,Germany
5254,14512,2026-05-08,Established,Germany
5255,8338,2026-03-14,Emerging,Canada
5256,4865,2026-01-13,Emerging,Canada
5257,6833,2026-04-29,Emerging,Canada
5258,10261,2026-05-05,Growing,India
5259,13030,2026-01-23,Established,United Kingdom
5260,373,2026-04-09,Emerging,India
5261,10239,2026-05-08,Growing,India
5262,7624,2026-03-22,Emerging,India
5263,5931,2026-04-22,Top Creator,Nigeria
5264,4250,2026-02-06,Growing,Germany
5265,6267,2026-03-16,Emerging,Other
5266,8674,2026-05-02,Emerging,United Kingdom
5267,955,2026-05-09,Emerging,India
5268,11913,2026-06-11,Growing,India
5269,4001,2026-06-05,Emerging,Canada
5270,7125,2026-05-08,Growing,India
5271,9378,2026-01-18,Growing,India
5272,1984,2026-02-15,Emerging,United States
5273,13506,2026-07-28,Growing,United States
5274,10008,2026-04-13,Established,India
5275,5601,2026-01-29,Emerging,India
5276,9578,2026-02-02,Growing,Nigeria
5277,11606,2026-06-12,Emerging,Nigeria
5278,1791,2026-07-09,Emerging,United Kingdom
5279,12621,2026-03-15,Established,India
5280,12204,2026-02-06,Growing,Other
5281,12990,2026-04-10,Growing,United Kingdom
5282,14054,2026-04-27,Emerging,Nigeria
5283,9824,2026-05-08,Emerging,United States
5284,9812,2026-07-01,Emerging,United States
5285,3737,2026-03-23,Growing,United Kingdom
5286,5104,2026-03-25,Growing,United Kingdom
5287,2169,2026-03-01,Emerging,India
5288,9035,2026-08-04,Emerging,United Kingdom
5289,10581,2026-03-07,Growing,India
5290,14154,2026-01-12,Established,Canada
5291,14045,2026-05-16,Emerging,India
5292,9200,2026-05-04,Growing,Other
5293,14805,2026-07-03,Growing,Other
5294,1186,2026-02-03,Emerging,India
5295,11405,2026-08-10,Emerging,United States
5296,7467,2026-03-12,Growing,Nigeria
5297,8506,2026-06-22,Growing,Other
5298,4832,2026-06-11,Growing,Other
5299,9975,2026-07-31,Emerging,India
5300,9715,2026-06-14,Emerging,Germany
5301,1494,2026-04-25,Emerging,United States
5302,3745,2026-05-27,Emerging,Nigeria
5303,10940,2026-07-15,Emerging,Canada
5304,8482,2026-02-04,Emerging,Canada
5305,12958,2026-08-01,Growing,India
5306,7589,2026-06-22,Emerging,Other
5307,4381,2026-06-30,Emerging,Nigeria
5308,3634,2026-04-19,Growing,United Kingdom
5309,5235,2026-01-09,Growing,United Kingdom
5310,13044,2026-07-26,Emerging,United States
5311,9427,2026-02-22,Top Creator,United Kingdom
5312,16,2026-04-27,Emerging,India
5313,195,2026-02-05,Emerging,United States
5314,10774,2026-08-16,Emerging,India
5315,14361,2026-02-26,Established,United Kingdom
5316,9329,2026-01-08,Growing,India
5317,10422,2026-03-13,Growing,India
5318,13714,2026-03-05,Emerging,United States
5319,12065,2026-01-19,Growing,India
5320,91,2026-08-09,Emerging,India
5321,1039,2026-01-30,Established,India
5322,14473,2026-02-23,Emerging,Other
5323,6201,2026-07-14,Emerging,United Kingdom
5324,13336,2026-03-12,Established,Nigeria
5325,9552,2026-04-07,Emerging,Other
5326,6167,2026-01-13,Emerging,India
5327,12891,2026-03-24,Emerging,United Kingdom
5328,12322,2026-04-05,Established,Canada
5329,2063,2026-08-14,Emerging,United States
5330,442,2026-05-04,Emerging,India
5331,12635,2026-02-26,Emerging,Germany
5332,2729,2026-03-06,Emerging,Canada
5333,4675,2026-05-21,Established,India
5334,4106,2026-07-06,Established,United States
5335,2044,2026-04-15,Top Creator,United States
5336,13321,2026-08-04,Emerging,Canada
5337,4494,2026-04-19,Growing,Other
5338,1860,2026-07-18,Growing,United States
5339,13094,2026-07-06,Emerging,Canada
5340,2353,2026-02-23,Growing,United Kingdom
5341,11445,2026-08-22,Established,United States
5342,13941,2026-08-22,Emerging,United States
5343,7621,2026-07-17,Established,United States
5344,2298,2026-05-28,Growing,Germany
5345,4924,2026-01-07,Growing,India
5346,10307,2026-08-24,Established,Other
5347,887,2026-08-12,Emerging,India
5348,675,2026-02-04,Growing,United States
5349,13880,2026-06-10,Growing,India
5350,14148,2026-06-20,Emerging,India
5351,11370,2026-05-21,Emerging,Canada
5352,13476,2026-01-01,Established,Other
5353,2376,2026-04-13,Established,United States
5354,7167,2026-05-26,Top Creator,India
5355,6679,2026-02-21,Emerging,Other
5356,12881,2026-06-21,Emerging,India
5357,7404,2026-03-20,Growing,Nigeria
5358,12794,2026-05-05,Established,Germany
5359,5456,2026-02-26,Growing,Germany
5360,10011,2026-03-15,Emerging,Other
5361,9312,2026-02-20,Growing,Nigeria
5362,1042,2026-03-22,Emerging,Nigeria
5363,13971,2026-05-08,Growing,India
5364,512,2026-04-08,Emerging,Nigeria
5365,9082,2026-04-18,Emerging,India
5366,13503,2026-02-26,Growing,United States
5367,10930,2026-07-29,Emerging,Other
5368,4617,2026-03-22,Emerging,United States
5369,10805,2026-01-19,Emerging,India
5370,3464,2026-04-18,Emerging,Nigeria
5371,1973,2026-05-20,Emerging,India
5372,12847,2026-01-12,Emerging,Canada
5373,10536,2026-07-18,Emerging,United Kingdom
5374,14277,2026-02-19,Emerging,Nigeria
5375,13629,2026-06-19,Emerging,United States
5376,2120,2026-01-07,Emerging,Germany
5377,7340,2026-06-24,Emerging,India
5378,13987,2026-03-13,Emerging,United States
5379,5995,2026-06-26,Established,India
5380,7489,2026-01-19,Growing,United States
5381,8895,2026-04-06,Growing,United Kingdom
5382,1803,2026-08-05,Emerging,United Kingdom
5383,7702,2026-06-06,Emerging,Nigeria
5384,1394,2026-06-04,Emerging,Germany
5385,7095,2026-01-19,Growing,United Kingdom
5386,8915,2026-05-14,Emerging,Nigeria
5387,9511,2026-04-16,Growing,Other
5388,14527,2026-02-09,Growing,India
5389,7449,2026-05-10,Established,India
5390,6214,2026-01-13,Established,India
5391,4147,2026-02-04,Established,India
5392,5784,2026-03-04,Emerging,Other
5393,7618,2026-08-19,Top Creator,Other
5394,5306,2026-05-13,Growing,Germany
5395,7088,2026-07-25,Growing,India
5396,3,2026-04-03,Emerging,United States
5397,5312,2026-03-25,Emerging,India
5398,2301,2026-06-02,Growing,Canada
5399,2365,2026-08-21,Emerging,India
5400,11490,2026-08-22,Emerging,Other
5401,12684,2026-03-07,Emerging,United Kingdom
5402,6363,2026-07-08,Emerging,United Kingdom
5403,7152,2026-02-14,Emerging,United Kingdom
5404,8110,2026-06-13,Emerging,India
5405,12263,2026-03-04,Emerging,Other
5406,824,2026-05-06,Emerging,United States
5407,7100,2026-03-22,Emerging,United Kingdom
5408,5772,2026-03-16,Top Creator,India
5409,9735,2026-06-21,Emerging,Other
5410,6131,2026-02-08,Growing,United Kingdom
5411,6210,2026-06-05,Emerging,United Kingdom
5412,12244,2026-02-27,Emerging,Other
5413,6115,2026-04-02,Emerging,United States
5414,10201,2026-08-10,Top Creator,India
5415,449,2026-04-05,Emerging,Germany
5416,9839,2026-06-29,Emerging,Other
5417,6191,2026-04-25,Growing,Other
5418,10367,2026-04-07,Growing,Nigeria
5419,3432,2026-01-22,Growing,Nigeria
5420,1441,2026-01-23,Emerging,Canada
5421,2682,2026-07-27,Growing,United Kingdom
5422,12293,2026-03-06,Top Creator,India
5423,9818,2026-01-18,Established,Germany
5424,13473,2026-03-30,Emerging,Nigeria
5425,10804,2026-01-25,Emerging,Other
5426,7823,2026-01-11,Emerging,United Kingdom
5427,3831,2026-02-27,Growing,United Kingdom
5428,14009,2026-06-20,Emerging,India
5429,13430,2026-06-24,Emerging,United States
5430,13066,2026-03-09,Emerging,United States
5431,7693,2026-07-14,Emerging,Other
5432,5029,2026-08-03,Emerging,India
5433,7144,2026-01-03,Emerging,India
5434,4542,2026-06-01,Top Creator,United States
5435,6760,2026-02-26,Growing,United States
5436,9051,2026-06-17,Emerging,United Kingdom
5437,170,2026-08-06,Emerging,India
5438,11036,2026-06-23,Emerging,Nigeria
5439,12864,2026-03-23,Growing,India
5440,6861,2026-02-09,Emerging,Other
5441,9165,2026-07-14,Top Creator,United Kingdom
5442,13586,2026-04-23,Growing,United Kingdom
5443,11931,2026-06-26,Top Creator,India
5444,5488,2026-04-23,Emerging,India
5445,6039,2026-06-18,Growing,United States
5446,1468,2026-04-02,Emerging,United States
5447,5382,2026-02-07,Emerging,Other
5448,436,2026-06-07,Established,Nigeria
5449,12177,2026-08-09,Emerging,United States
5450,14298,2026-03-27,Emerging,India
5451,8894,2026-03-12,Emerging,United Kingdom
5452,13502,2026-02-12,Emerging,Nigeria
5453,8059,2026-04-03,Growing,United Kingdom
5454,11424,2026-06-17,Growing,Canada
5455,1621,2026-02-23,Growing,India
5456,13882,2026-07-19,Top Creator,India
5457,8306,2026-06-17,Emerging,India
5458,9340,2026-02-19,Emerging,Other
5459,7181,2026-05-14,Emerging,Nigeria
5460,12930,2026-02-26,Emerging,United States
5461,9484,2026-01-02,Growing,United Kingdom
5462,1575,2026-05-24,Growing,United Kingdom
5463,5490,2026-02-12,Emerging,United States
5464,6602,2026-08-07,Established,Canada
5465,3617,2026-03-16,Growing,India
5466,693,2026-04-30,Emerging,United States
5467,9189,2026-08-16,Emerging,India
5468,4290,2026-04-01,Established,India
5469,11198,2026-07-21,Emerging,United States
5470,854,2026-06-09,Top Creator,United States
5471,11466,2026-08-13,Emerging,United Kingdom
5472,13186,2026-01-31,Emerging,United Kingdom
5473,8355,2026-05-02,Growing,Nigeria
5474,12567,2026-01-31,Emerging,United Kingdom
5475,9526,2026-01-26,Growing,United States
5476,719,2026-01-23,Growing,Canada
5477,1409,2026-02-16,Established,India
5478,5205,2026-02-13,Growing,Other
5479,3925,2026-01-27,Emerging,India
5480,1570,2026-01-29,Emerging,Other
5481,2130,2026-04-17,Emerging,Canada
5482,12118,2026-07-24,Established,India
5483,3266,2026-05-17,Emerging,Canada
5484,9049,2026-04-22,Growing,India
5485,14849,2026-04-18,Emerging,India
5486,3338,2026-08-12,Emerging,United Kingdom
5487,4624,2026-02-07,Emerging,Canada
5488,10355,2026-07-01,Growing,Other
5489,8854,2026-03-26,Emerging,India
5490,13034,2026-06-27,Emerging,India
5491,4640,2026-02-23,Emerging,India
5492,12393,2026-05-30,Growing,Nigeria
5493,4509,2026-06-28,Emerging,India
5494,12043,2026-01-19,Emerging,Other
5495,3071,2026-02-11,Emerging,Other
5496,2031,2026-06-09,Growing,Germany
5497,1571,2026-02-18,Emerging,Canada
5498,9314,2026-07-10,Established,United States
5499,8174,2026-05-27,Emerging,United Kingdom
5500,4726,2026-07-13,Growing,India
5501,3280,2026-07-22,Established,United States
5502,14561,2026-03-05,Emerging,United Kingdom
5503,13900,2026-08-06,Emerging,Nigeria
5504,5635,2026-02-04,Established,Nigeria
5505,9039,2026-04-06,Emerging,United States
5506,10064,2026-07-21,Emerging,Nigeria
5507,5454,2026-06-16,Emerging,India
5508,10617,2026-08-17,Emerging,United States
5509,8685,2026-08-14,Growing,United States
5510,10352,2026-08-23,Emerging,Nigeria
5511,6615,2026-08-15,Emerging,United Kingdom
5512,12833,2026-06-07,Growing,India
5513,13183,2026-02-26,Growing,United Kingdom
5514,8195,2026-07-02,Emerging,United States
5515,7885,2026-06-11,Established,United States
5516,642,2026-01-24,Emerging,Nigeria
5517,1524,2026-04-18,Growing,Nigeria
5518,2265,2026-07-08,Emerging,United Kingdom
5519,9710,2026-03-25,Emerging,India
5520,4887,2026-04-13,Growing,United States
5521,11261,2026-08-12,Growing,Canada
5522,350,2026-08-21,Established,India
5523,8943,2026-02-07,Growing,Nigeria
5524,14065,2026-06-18,Emerging,United States
5525,8542,2026-02-23,Growing,Germany
5526,10103,2026-06-29,Emerging,Other
5527,1872,2026-04-25,Emerging,India
5528,5006,2026-06-02,Emerging,India
5529,11731,2026-07-02,Established,United Kingdom
5530,3603,2026-04-28,Emerging,United Kingdom
5531,7917,2026-01-31,Growing,India
5532,14243,2026-04-01,Emerging,Nigeria
5533,4338,2026-01-03,Growing,United Kingdom
5534,897,2026-04-02,Growing,Canada
5535,6114,2026-05-17,Emerging,India
5536,725,2026-04-23,Growing,United States
5537,3706,2026-03-23,Emerging,India
5538,1658,2026-01-29,Growing,Canada
5539,9439,2026-01-13,Established,India
5540,8855,2026-08-09,Established,United States
5541,795,2026-05-02,Emerging,India
5542,13188,2026-05-17,Emerging,India
5543,8701,2026-07-16,Emerging,India
5544,2367,2026-06-07,Growing,United Kingdom
5545,3633,2026-03-22,Growing,Canada
5546,2388,2026-03-02,Emerging,United States
5547,7112,2026-03-02,Emerging,India
5548,13705,2026-02-21,Growing,Nigeria
5549,4685,2026-02-04,Emerging,Canada
5550,14836,2026-04-15,Emerging,United Kingdom
5551,9943,2026-04-22,Emerging,Nigeria
5552,4419,2026-05-28,Established,United States
5553,11601,2026-02-11,Emerging,Nigeria
5554,5763,2026-02-03,Growing,Other
5555,7074,2026-06-11,Established,United States
5556,6469,2026-02-26,Emerging,India
5557,13967,2026-06-04,Growing,India
5558,6381,2026-07-21,Established,India
5559,14412,2026-02-02,Emerging,Nigeria
5560,13554,2026-02-15,Top Creator,Nigeria
5561,13040,2026-03-31,Emerging,Other
5562,9954,2026-03-13,Emerging,United States
5563,4174,2026-01-20,Established,India
5564,9869,2026-01-02,Emerging,Other
5565,3676,2026-08-01,Growing,Other
5566,13149,2026-08-19,Emerging,Germany
5567,8034,2026-07-16,Growing,Other
5568,8416,2026-04-30,Emerging,United Kingdom
5569,4755,2026-02-22,Emerging,India
5570,9052,2026-07-05,Growing,India
5571,6501,2026-06-09,Emerging,United States
5572,3796,2026-03-17,Growing,United States
5573,12421,2026-07-08,Established,Canada
5574,11175,2026-05-31,Emerging,Other
5575,3227,2026-08-06,Established,Germany
5576,14721,2026-06-20,Emerging,India
5577,12433,2026-02-06,Established,Canada
5578,4555,2026-03-05,Established,Nigeria
5579,13796,2026-04-07,Growing,Canada
5580,8473,2026-05-24,Emerging,Canada
5581,10773,2026-07-23,Growing,Germany
5582,9932,2026-05-09,Established,India
5583,4804,2026-07-04,Emerging,India
5584,6092,2026-01-03,Emerging,India
5585,12374,2026-02-21,Emerging,Germany
5586,945,2026-08-05,Established,Germany
5587,4604,2026-04-02,Emerging,India
5588,4940,2026-08-23,Growing,India
5589,8000,2026-05-03,Emerging,Nigeria
5590,13972,2026-08-06,Established,Germany
5591,7105,2026-06-12,Emerging,United Kingdom
5592,10911,2026-02-21,Top Creator,United States
5593,11756,2026-01-23,Emerging,United Kingdom
5594,12856,2026-08-23,Emerging,India
5595,362,2026-04-26,Emerging,India
5596,4605,2026-06-28,Emerging,Other
5597,5574,2026-03-03,Growing,United Kingdom
5598,10689,2026-02-21,Growing,United States
5599,2884,2026-03-30,Growing,United States
5600,8424,2026-05-10,Top Creator,United States
5601,13761,2026-05-11,Emerging,Nigeria
5602,745,2026-08-11,Top Creator,United Kingdom
5603,14574,2026-06-29,Emerging,India
5604,10138,2026-02-04,Established,Canada
5605,11348,2026-06-30,Emerging,Other
5606,11857,2026-04-06,Emerging,India
5607,2455,2026-04-15,Emerging,Other
5608,5554,2026-04-23,Established,Canada
5609,4374,2026-04-17,Growing,India
5610,1529,2026-07-18,Emerging,Other
5611,13556,2026-07-21,Established,Other
5612,4923,2026-01-08,Established,United States
5613,4759,2026-08-02,Emerging,India
5614,591,2026-05-09,Established,Other
5615,4978,2026-05-02,Emerging,Other
5616,4476,2026-05-05,Established,United Kingdom
5617,5927,2026-05-21,Emerging,India
5618,3730,2026-04-30,Emerging,Other
5619,283,2026-06-09,Growing,Canada
5620,11320,2026-02-19,Emerging,India
5621,4422,2026-07-21,Growing,United Kingdom
5622,3124,2026-08-14,Growing,India
5623,4770,2026-02-23,Growing,Other
5624,12814,2026-07-05,Growing,India
5625,5283,2026-05-25,Growing,United States
5626,7695,2026-05-07,Emerging,India
5627,13388,2026-06-16,Emerging,United States
5628,13200,2026-05-01,Established,Canada
5629,2551,2026-02-14,Established,United Kingdom
5630,4353,2026-01-12,Emerging,United Kingdom
5631,12302,2026-08-03,Established,United States
5632,5284,2026-01-22,Emerging,India
5633,12712,2026-08-21,Emerging,United Kingdom
5634,4544,2026-06-14,Emerging,Other
5635,1624,2026-02-20,Growing,India
5636,8639,2026-02-03,Emerging,Germany
5637,8215,2026-02-07,Growing,United States
5638,1783,2026-02-25,Established,United States
5639,14662,2026-03-08,Established,Canada
5640,12790,2026-03-25,Emerging,Nigeria
5641,9001,2026-07-28,Established,India
5642,7232,2026-03-01,Growing,Nigeria
5643,7280,2026-07-11,Growing,Other
5644,6762,2026-05-17,Established,United States
5645,4879,2026-07-30,Growing,Canada
5646,12420,2026-03-13,Emerging,Nigeria
5647,9013,2026-08-03,Emerging,Nigeria
5648,1419,2026-06-06,Growing,United Kingdom
5649,7877,2026-08-18,Established,Other
5650,1053,2026-03-10,Established,Canada
5651,7520,2026-08-13,Growing,India
5652,6275,2026-05-20,Emerging,United Kingdom
5653,9891,2026-07-15,Emerging,Nigeria
5654,13300,2026-04-24,Emerging,United States
5655,14144,2026-04-30,Emerging,United States
5656,9400,2026-08-20,Growing,United States
5657,13786,2026-06-23,Established,Other
5658,1180,2026-04-19,Emerging,India
5659,1116,2026-04-04,Established,India
5660,6505,2026-03-25,Growing,India
5661,2217,2026-08-14,Emerging,Nigeria
5662,9030,2026-06-17,Growing,Other
5663,9576,2026-03-09,Growing,United States
5664,8826,2026-04-08,Growing,United States
5665,12917,2026-02-23,Emerging,Canada
5666,14756,2026-03-18,Emerging,United States
5667,5431,2026-05-03,Emerging,United Kingdom
5668,6789,2026-05-19,Established,Other
5669,2179,2026-03-09,Emerging,United States
5670,12597,2026-07-23,Growing,India
5671,8597,2026-06-24,Established,Canada
5672,648,2026-08-07,Growing,Germany
5673,1565,2026-07-03,Emerging,Nigeria
5674,13522,2026-04-04,Growing,India
5675,8775,2026-02-09,Growing,India
5676,6341,2026-04-20,Emerging,India
5677,12469,2026-08-24,Growing,Other
5678,14909,2026-04-15,Growing,Other
5679,10848,2026-01-22,Emerging,India
5680,10344,2026-01-03,Established,Nigeria
5681,5628,2026-06-26,Emerging,India
5682,12510,2026-08-18,Emerging,Other
5683,3683,2026-08-08,Emerging,India
5684,9639,2026-08-06,Growing,India
5685,11398,2026-01-02,Emerging,Canada
5686,7890,2026-08-06,Emerging,India
5687,3609,2026-05-28,Emerging,India
5688,4375,2026-05-26,Growing,India
5689,14970,2026-07-07,Emerging,Nigeria
5690,1145,2026-02-25,Growing,Nigeria
5691,11238,2026-04-13,Growing,India
5692,12362,2026-01-26,Emerging,Other
5693,9832,2026-02-09,Growing,United States
5694,12478,2026-03-01,Emerging,United States
5695,3317,2026-06-08,Growing,Germany
5696,11904,2026-02-15,Established,India
5697,9890,2026-07-23,Emerging,Other
5698,9968,2026-03-23,Growing,Other
5699,471,2026-04-24,Established,Nigeria
5700,3087,2026-03-14,Emerging,Other
5701,2782,2026-06-20,Growing,Nigeria
5702,14791,2026-03-21,Growing,Other
5703,12550,2026-08-11,Emerging,Other
5704,5966,2026-04-28,Emerging,Nigeria
5705,5778,2026-03-23,Emerging,United States
5706,6002,2026-01-26,Growing,United States
5707,4332,2026-02-20,Emerging,India
5708,1282,2026-01-10,Emerging,Nigeria
5709,3238,2026-05-19,Established,Germany
5710,8204,2026-06-29,Emerging,India
5711,2776,2026-06-25,Emerging,Germany
5712,961,2026-07-16,Emerging,Other
5713,4286,2026-08-08,Emerging,United States
5714,3873,2026-02-11,Growing,United Kingdom
5715,4421,2026-06-06,Emerging,United Kingdom
5716,611,2026-03-10,Emerging,India
5717,6220,2026-08-19,Emerging,United States
5718,180,2026-07-24,Emerging,Canada
5719,13090,2026-05-27,Emerging,Canada
5720,4955,2026-06-14,Emerging,Germany
5721,12762,2026-01-09,Growing,United Kingdom
5722,2711,2026-04-12,Emerging,Canada
5723,2709,2026-04-12,Emerging,Canada
5724,8580,2026-04-27,Established,United Kingdom
5725,5683,2026-03-24,Emerging,India
5726,2464,2026-07-10,Emerging,Nigeria
5727,12591,2026-05-02,Growing,United States
5728,5524,2026-05-03,Emerging,United Kingdom
5729,14426,2026-08-03,Emerging,United States
5730,8242,2026-03-28,Growing,India
5731,9342,2026-06-16,Emerging,India
5732,8192,2026-01-19,Emerging,India
5733,5362,2026-02-23,Emerging,India
5734,7676,2026-05-09,Emerging,Germany
5735,7135,2026-05-24,Top Creator,United Kingdom
5736,3653,2026-03-31,Emerging,India
5737,13280,2026-06-26,Emerging,India
5738,4284,2026-03-31,Emerging,Canada
5739,13113,2026-07-29,Growing,United States
5740,14712,2026-02-07,Emerging,United Kingdom
5741,6396,2026-04-03,Growing,United Kingdom
5742,10818,2026-07-09,Established,Nigeria
5743,14282,2026-06-09,Emerging,India
5744,8243,2026-06-20,Emerging,India
5745,707,2026-07-29,Top Creator,India
5746,12822,2026-07-20,Established,Nigeria
5747,7532,2026-01-27,Emerging,India
5748,9295,2026-04-08,Established,United Kingdom
5749,3273,2026-04-07,Growing,India
5750,518,2026-02-20,Emerging,Other
5751,6111,2026-05-10,Established,Canada
5752,11236,2026-07-31,Growing,United States
5753,12169,2026-04-04,Growing,Other
5754,715,2026-01-12,Emerging,United States
5755,14061,2026-08-19,Growing,United Kingdom
5756,8062,2026-05-16,Emerging,United Kingdom
5757,9094,2026-08-05,Growing,Other
5758,7495,2026-03-16,Emerging,United Kingdom
5759,617,2026-05-24,Emerging,Nigeria
5760,3622,2026-03-10,Growing,United States
5761,11623,2026-01-08,Emerging,United States
5762,11510,2026-08-03,Established,Germany
5763,2461,2026-07-08,Emerging,Other
5764,14042,2026-03-24,Growing,Canada
5765,1828,2026-02-26,Emerging,Nigeria
5766,8466,2026-08-02,Growing,Nigeria
5767,5725,2026-02-23,Growing,Other
5768,10334,2026-08-24,Established,India
5769,1171,2026-01-25,Established,India
5770,3292,2026-06-22,Emerging,United Kingdom
5771,2964,2026-05-29,Growing,Germany
5772,5861,2026-07-14,Growing,India
5773,2479,2026-08-08,Growing,United Kingdom
5774,7613,2026-07-16,Established,Canada
5775,4809,2026-04-06,Established,Canada
5776,12112,2026-03-27,Growing,Other
5777,9942,2026-05-26,Growing,India
5778,6738,2026-06-20,Growing,Other
5779,1578,2026-01-18,Established,Nigeria
5780,8159,2026-03-23,Emerging,United States
5781,5296,2026-01-26,Growing,Canada
5782,5017,2026-04-27,Established,Other
5783,4537,2026-01-17,Emerging,India
5784,5604,2026-03-04,Emerging,Other
5785,5563,2026-05-14,Emerging,Germany
5786,8352,2026-02-14,Emerging,United States
5787,11563,2026-04-17,Established,United Kingdom
5788,1386,2026-08-19,Emerging,United States
5789,12462,2026-05-30,Growing,Canada
5790,5232,2026-06-22,Established,Other
5791,6644,2026-06-09,Established,Germany
5792,1110,2026-03-14,Emerging,Other
5793,2987,2026-01-08,Emerging,United States
5794,3830,2026-06-17,Emerging,Germany
5795,7873,2026-07-04,Emerging,United Kingdom
5796,5716,2026-06-09,Emerging,Nigeria
5797,12595,2026-08-02,Emerging,United Kingdom
5798,8497,2026-06-28,Emerging,India
5799,6545,2026-08-03,Emerging,Canada
5800,7423,2026-02-03,Emerging,India
5801,10206,2026-06-19,Established,Other
5802,3718,2026-07-29,Growing,Other
5803,754,2026-05-20,Growing,United States
5804,7461,2026-03-29,Growing,Other
5805,14719,2026-03-12,Emerging,India
5806,5986,2026-06-27,Growing,Germany
5807,7750,2026-06-05,Emerging,United Kingdom
5808,2914,2026-07-04,Emerging,Other
5809,13616,2026-05-17,Emerging,India
5810,8933,2026-08-07,Emerging,Canada
5811,7726,2026-06-22,Emerging,India
5812,1632,2026-03-19,Established,United States
5813,2520,2026-03-19,Growing,Nigeria
5814,9437,2026-06-10,Emerging,United Kingdom
5815,539,2026-02-22,Growing,United Kingdom
5816,2969,2026-03-08,Growing,United States
5817,13070,2026-04-16,Emerging,Other
5818,4035,2026-07-26,Growing,United States
5819,6,2026-03-13,Established,United States
5820,4268,2026-05-07,Growing,United Kingdom
5821,614,2026-07-09,Growing,Germany
5822,3352,2026-02-05,Established,Canada
5823,14323,2026-06-28,Growing,United States
5824,6730,2026-01-30,Top Creator,India
5825,11132,2026-03-10,Emerging,India
5826,6578,2026-08-14,Established,United Kingdom
5827,6866,2026-08-04,Growing,United States
